%Fixtime,Latitude,Longitude,IsEstimate
2005-08-04T07:39:48Z,7.9320333,-140.7066833,0
2005-08-04T01:31:44Z,7.9166000,-140.6971833,0
2005-08-03T19:26:42Z,7.9086833,-140.6882000,0
2005-08-03T13:14:53Z,7.8964000,-140.6794500,0
2005-08-03T07:12:03Z,7.8810333,-140.6753500,0
2005-08-03T01:05:57Z,7.8677167,-140.6669000,0
2005-08-02T18:55:24Z,7.8614667,-140.6623667,0
2005-08-02T12:40:57Z,7.8450000,-140.6622000,0
2005-08-02T06:32:23Z,7.8278333,-140.6585667,0
2005-08-02T00:13:08Z,7.8133500,-140.6439167,0
2005-08-01T17:55:23Z,7.7996833,-140.6319000,0
2005-08-01T11:54:06Z,7.7839833,-140.6195167,0
2005-08-01T05:38:36Z,7.7735500,-140.6104667,0
2005-07-31T23:32:13Z,7.7653833,-140.5954833,0
2005-07-31T17:27:33Z,7.7561833,-140.5833000,0
2005-07-31T11:21:14Z,7.7430333,-140.5750000,0
2005-07-31T05:06:40Z,7.7358833,-140.5740000,0
2005-07-30T22:58:36Z,7.7224333,-140.5734833,0
2005-07-30T16:46:47Z,7.7054667,-140.5667167,0
2005-07-30T10:42:46Z,7.6921833,-140.5631167,0
2005-07-30T04:35:36Z,7.6774000,-140.5602667,0
2005-07-29T22:28:06Z,7.6593167,-140.5498833,0
2005-07-29T16:19:36Z,7.6413167,-140.5395667,0
2005-07-29T10:13:59Z,7.6232333,-140.5291167,0
2005-07-29T04:07:38Z,7.6089833,-140.5189667,0
2005-07-28T21:47:54Z,7.5953667,-140.4986000,0
2005-07-28T21:47:54Z,7.5953667,-140.4986000,0
2005-07-28T15:48:29Z,7.5824667,-140.4872000,0
2005-07-28T09:32:20Z,7.5677000,-140.4799500,0
2005-07-28T03:30:23Z,7.5570333,-140.4691000,0
2005-07-27T21:15:46Z,7.5403833,-140.4499667,0
2005-07-27T15:09:23Z,7.5271333,-140.4449167,0
2005-07-27T09:04:21Z,7.5223167,-140.4357667,0
2005-07-27T02:54:18Z,7.5096167,-140.4385500,0
2005-07-26T20:57:00Z,7.5026000,-140.4312500,0
2005-07-26T14:52:45Z,7.4888667,-140.4329667,0
2005-07-26T08:41:17Z,7.4841500,-140.4298667,0
2005-07-26T02:31:07Z,7.4742000,-140.4303167,0
2005-07-25T20:26:16Z,7.4533833,-140.4184500,0
2005-07-25T14:34:54Z,7.4327167,-140.4096000,0
2005-07-25T08:38:38Z,7.4151667,-140.3954833,0
2005-07-25T02:37:53Z,7.4021667,-140.3829000,0
2005-07-24T20:23:17Z,7.3869000,-140.3705833,0
2005-07-24T14:25:18Z,7.3803333,-140.3554833,0
2005-07-24T07:58:54Z,7.3620333,-140.3379333,0
2005-07-24T01:48:42Z,7.3375167,-140.3239667,0
2005-07-23T19:43:50Z,7.3162500,-140.3173000,0
2005-07-23T13:35:42Z,7.3010167,-140.3044833,0
2005-07-23T07:27:00Z,7.2980333,-140.2979500,0
2005-07-23T01:10:09Z,7.2916833,-140.3081333,0
2005-07-22T18:39:50Z,7.2710333,-140.3140833,0
2005-07-22T05:31:34Z,7.2158000,-140.3091167,0
2005-07-21T23:02:23Z,7.1846000,-140.3093000,0
2005-07-21T16:20:41Z,7.1595167,-140.2992333,0
2005-07-21T09:43:01Z,7.1399667,-140.2935333,0
2005-07-21T03:13:20Z,7.1207000,-140.2921667,0
2005-07-20T20:41:20Z,7.0937167,-140.2887833,0
