version: 66.14
glider: 195
mission: 21
dive: 66
start: 4 20 105 0 56 34
columns: rec,elaps_tms,depth,heading,pitch,roll,AD_pitch,AD_roll,AD_vbd,GC_phase,mag.x,mag.y,mag.z,sbect.TempFreq,sbect.CondFreq,wlbb2fl.sig470nm,wlbb2fl.sig700nm,wlbb2fl.sig695nm,wlbb2fl.temp,aa4330.O2,aa4330.AirSat,aa4330.Temp,aa4330.CalPhase,aa4330.TCPhase,
data:
0 12553 46 923 -641 155 162 2191 1260 6 15 -335 73 175793 136667 17 153 55 534 252840 98786 25419 29154 30560
1 20016 177 -115 3 3 0 0 0 0 -32 52 -2 413 127 N N N N 59441 17842 12458 50110 51516
1 19984 194 -132 0 -1 0 0 0 0 -49 52 5 338 103 N N N N N N N N N
1 20016 172 -123 -3 -4 0 0 0 0 -55 38 9 170 68 N N N N 53871 16117 12313 50906 52312
1 22432 208 -107 1 -23 1 -207 1 -1 -52 25 25 44 23 N N N N N N N N N
1 17568 148 -38 29 -97 31 -1203 -1 3 -21 6 58 97 32 N N N N 52279 15626 12270 51138 52544
1 19984 165 -43 -2 -3 0 0 0 0 -22 5 7 24 13 N N N N N N N N N
1 20016 171 -36 1 3 0 0 0 0 -19 1 4 23 8 N N N N 53032 15842 12244 51044 52450
1 19984 164 -27 1 -1 0 0 0 0 -15 1 3 16 5 N N N N N N N N N
1 20016 165 -27 1 0 0 0 0 0 -14 0 5 12 5 N N N N 54564 16295 12231 50840 52246
1 19984 164 -26 -1 -1 0 0 0 0 -14 -1 4 16 3 N N N N N N N N N
1 20016 162 -21 -1 -1 0 0 0 0 -11 -1 3 -2 0 N N N N 55909 16691 12218 50663 52069
1 19984 154 -33 -1 -2 0 0 0 0 -18 -2 5 32 7 N N N N N N N N N
1 20016 164 -29 1 2 0 0 0 0 -15 -3 3 3 3 N N N N 56437 16845 12208 50596 52002
1 19984 148 -30 0 3 0 0 0 0 -15 -4 5 8 0 N N N N N N N N N
1 20016 152 -41 1 0 0 0 0 0 -21 -6 5 50 13 N N N N 57256 17087 12200 50490 51896
1 19984 149 -45 -2 -2 0 0 0 0 -22 -9 6 26 8 N N N N N N N N N
1 20016 142 -36 1 2 0 0 0 0 -17 -8 4 27 6 N N N N 57133 17043 12183 50512 51918
1 19984 147 -57 0 1 0 0 0 0 -27 -14 7 169 45 N N N N N N N N N
