sg_data_point,time,depth,latitude,longitude,temperature,salinity,dissolved_oxygen,instrument_dissolved_oxygen,PAR_470nm,particle_concentration_700nm,chlorophyll_695nm,ctd_time,ctd_depth
165,2024-05-15 16:50:26.022000128,10.380138,47.710484,-122.412346,10.302369,29.22356,253.45667,272.54272,81.0,243.0,202.0,2004-09-29 16:50:26.022000128,10.340906
166,2024-05-15 16:50:34.700999936,9.202418,47.710487,-122.412384,10.31721,29.208046,255.56667,274.4852,78.0,232.0,212.0,2004-09-29 16:50:34.700999936,9.162151
167,2024-05-15 16:50:44.377000064,8.044653,47.710495,-122.41243,10.436803,29.151451,256.3736,276.51215,93.0,280.0,320.0,2004-09-29 16:50:44.377000064,7.982685
168,2024-05-15 16:50:49.662000000,7.565576,47.710503,-122.41246,10.482964,29.12849,258.35175,278.42892,84.0,281.0,300.0,2004-09-29 16:50:49.662000000,7.4994826
169,2024-05-15 16:50:54.634999936,7.1962867,47.71051,-122.41248,10.559019,29.09374,259.80887,280.26736,103.0,341.0,420.0,2004-09-29 16:50:54.634999936,7.133287
170,2024-05-15 16:50:59.598000000,6.6074185,47.710518,-122.412506,10.609563,29.064081,262.63104,283.3424,90.0,297.0,357.0,2004-09-29 16:50:59.598000000,6.548546
171,2024-05-15 16:51:05.296999936,6.0584717,47.710526,-122.41253,10.6849,29.037275,266.91122,287.92972,97.0,317.0,432.0,2004-09-29 16:51:05.296999936,6.0006313
172,2024-05-15 16:51:10.473000064,5.4696,47.710537,-122.41255,10.891224,28.941145,268.8995,292.1293,134.0,499.0,649.0,2004-09-29 16:51:10.473000064,5.405569
173,2024-05-15 16:51:15.454000000,4.9406123,47.710545,-122.412575,11.064402,28.893574,273.48145,297.52335,121.0,415.0,741.0,2004-09-29 16:51:15.454000000,4.8776126
174,2024-05-15 16:51:20.470000000,4.5513563,47.71055,-122.4126,11.125324,28.871141,282.83835,306.7355,127.0,473.0,752.0,2004-09-29 16:51:20.470000000,4.486294
175,2024-05-15 16:51:25.825000064,4.032347,47.710556,-122.41263,11.208324,28.855442,292.83475,316.86102,119.0,448.0,737.0,2004-09-29 16:51:25.825000064,3.9724424
176,2024-05-15 16:51:31.003000064,3.5133367,47.71056,-122.41265,11.234114,28.891155,301.92572,325.53955,128.0,491.0,805.0,2004-09-29 16:51:31.003000064,3.4524
177,2024-05-15 16:51:36.017999872,3.074173,47.710564,-122.412674,11.326256,28.870932,309.25665,333.84143,133.0,530.0,820.0,2004-09-29 16:51:36.017999872,3.0163326
178,2024-05-15 16:51:41.184999936,2.5751219,47.710567,-122.4127,11.436546,28.80625,316.3982,342.13492,122.0,515.0,741.0,2004-09-29 16:51:41.184999936,2.5214126
179,2024-05-15 16:51:47.178999936,1.8465055,47.710567,-122.41273,11.422842,28.827776,324.7336,349.22525,122.0,474.0,744.0,2004-09-29 16:51:47.178999936,1.7948624
180,2024-05-15 16:51:52.460999936,1.2576218,47.710567,-122.41276,11.449833,,,,137.0,512.0,585.0,2004-09-29 16:51:52.460999936,1.1997814
181,2024-05-15 16:51:57.427000064,0.71864194,47.710567,-122.41277,11.484097,,,,117.0,399.0,468.0,2004-09-29 16:51:57.427000064,0.6742361
182,2024-05-15 16:52:02.404999936,0.2595099,47.710567,-122.41278,11.5161085,,,,141.0,506.0,388.0,2004-09-29 16:52:02.404999936,0.01413429
183,2024-05-15 16:52:08.174000000,0.39924586,47.710567,-122.41279,11.523796,,,,129.0,541.0,441.0,2004-09-29 16:52:08.174000000,0.19612189
184,2024-05-15 16:52:13.627000064,0.2395476,47.710567,-122.41279,11.532424,,,,134.0,495.0,437.0,2004-09-29 16:52:13.627000064,0.05999085
185,2024-05-15 17:04:14.536999936,0.89830214,47.709644,-122.41377,11.558596,,,,153.0,548.0,417.0,2004-09-29 17:04:14.536999936,0.32347125
186,2024-05-15 17:04:19.509000064,1.0579998,47.709644,-122.41377,11.54587,,,,183.0,635.0,453.0,2004-09-29 17:04:19.509000064,0.4787107
187,2024-05-15 17:04:24.960999936,1.0579998,47.70964,-122.41377,11.551926,,,,150.0,583.0,436.0,2004-09-29 17:04:24.960999936,0.50246596
188,2024-05-15 17:04:30.144000000,0.8483966,47.70964,-122.41378,11.556674,,,,131.0,464.0,425.0,2004-09-29 17:04:30.144000000,0.28752458
189,2024-05-15 17:04:35.128999936,1.0480188,47.709637,-122.41378,11.561062,,,,144.0,532.0,314.0,2004-09-29 17:04:35.128999936,0.48156184
190,2024-05-15 17:04:40.280000000,1.0879432,47.709637,-122.41379,11.562594,,,,132.0,415.0,401.0,2004-09-29 17:04:40.280000000,0.50398177
191,2024-05-15 17:04:45.894000000,0.9282455,47.709633,-122.41379,11.564453,,,,151.0,592.0,430.0,2004-09-29 17:04:45.894000000,0.362738
192,2024-05-15 17:04:51.177000064,1.0080943,47.709633,-122.413795,11.565675,,,,150.0,501.0,430.0,2004-09-29 17:04:51.177000064,0.44966584
193,2024-05-15 17:04:56.138999936,0.9482077,47.70963,-122.413795,11.558182,,,,128.0,448.0,478.0,2004-09-29 17:04:56.138999936,0.38399032
194,2024-05-15 17:05:01.118000000,1.0480188,47.70963,-122.4138,11.558374,,,,170.0,334.0,473.0,2004-09-29 17:05:01.118000000,0.46967107
195,2024-05-15 17:05:06.516000000,0.89830214,47.70963,-122.4138,11.558116,,,,122.0,423.0,420.0,2004-09-29 17:05:06.516000000,0.33474013
196,2024-05-15 17:05:11.700000000,0.8483966,47.709625,-122.4138,11.557869,,,,146.0,545.0,432.0,2004-09-29 17:05:11.700000000,0.30679196
197,2024-05-15 17:05:19.538000128,1.0579998,47.709625,-122.41381,11.557494,,,,120.0,440.0,442.0,2004-09-29 17:05:19.538000128,0.47384647
198,2024-05-15 17:05:26.140000128,1.0380377,47.70962,-122.41382,11.557373,,,,140.0,544.0,382.0,2004-09-29 17:05:26.140000128,0.45673347
199,2024-05-15 17:05:34.717999872,1.0480188,47.709618,-122.41382,11.562031,,,,148.0,410.0,446.0,2004-09-29 17:05:34.717999872,0.47398624
200,2024-05-15 17:05:41.305000064,1.1378487,47.709618,-122.413826,11.565428,,,,140.0,477.0,355.0,2004-09-29 17:05:41.305000064,0.5533167
201,2024-05-15 17:05:47.907000064,1.1378487,47.709614,-122.41383,11.567416,,,,153.0,448.0,481.0,2004-09-29 17:05:47.907000064,0.54849476
202,2024-05-15 17:05:54.532000128,1.1178865,47.709614,-122.41383,11.569477,,,,170.0,548.0,387.0,2004-09-29 17:05:54.532000128,0.5293681
203,2024-05-15 17:06:02.884000000,1.1777731,47.70961,-122.41384,11.572075,,,,164.0,407.0,459.0,2004-09-29 17:06:02.884000000,0.58529335
204,2024-05-15 17:06:09.512000128,1.1877542,47.709606,-122.41384,11.574136,,,,148.0,438.0,383.0,2004-09-29 17:06:09.512000128,0.59561557
205,2024-05-15 17:06:16.138999936,1.267603,47.709606,-122.41385,11.575908,,,,169.0,475.0,407.0,2004-09-29 17:06:16.138999936,0.67496353
206,2024-05-15 17:06:22.770999936,1.4273005,47.709602,-122.41386,11.5713005,,,,134.0,781.0,529.0,2004-09-29 17:06:22.770999936,0.8339118
207,2024-05-15 17:06:30.880000128,1.4971681,47.709602,-122.41386,11.56638,,,,132.0,654.0,441.0,2004-09-29 17:06:30.880000128,0.90308005
208,2024-05-15 17:06:37.489000064,1.4871869,47.7096,-122.413864,11.570749,,,,140.0,585.0,449.0,2004-09-29 17:06:37.489000064,0.89289707
209,2024-05-15 17:06:44.091000064,1.7666571,47.7096,-122.41387,11.560835,,,,170.0,697.0,559.0,2004-09-29 17:06:44.091000064,1.1723342
210,2024-05-15 17:06:50.720000000,2.1559186,47.709595,-122.41387,11.521498,,,,179.0,623.0,626.0,2004-09-29 17:06:50.720000000,1.5624007
211,2024-05-15 17:07:05.288000128,3.034249,47.70959,-122.41388,11.445784,,,,131.0,624.0,712.0,2004-09-29 17:07:05.288000128,2.4407864
212,2024-05-15 17:07:12.194000000,3.2837741,47.709587,-122.41389,11.426051,,,,180.0,682.0,970.0,2004-09-29 17:07:12.194000000,2.7113855
213,2024-05-15 17:07:18.938999936,3.433489,47.709587,-122.413895,11.394157,,,,177.0,646.0,1070.0,2004-09-29 17:07:18.938999936,3.0784314
214,2024-05-15 17:07:25.578999936,3.5832038,47.709587,-122.413895,11.362117,29.083145,357.07526,379.7087,165.0,588.0,1086.0,2004-09-29 17:07:25.578999936,3.2415922
215,2024-05-15 17:07:33.688000000,4.152119,47.7096,-122.4139,11.309396,29.070585,357.38782,379.03867,194.0,758.0,968.0,2004-09-29 17:07:33.688000000,3.765467
216,2024-05-15 17:07:40.296999936,4.5813,47.70961,-122.41391,11.223138,29.07586,358.26474,379.30374,165.0,618.0,862.0,2004-09-29 17:07:40.296999936,4.2212706
217,2024-05-15 17:07:46.953000064,5.1901355,47.709625,-122.41392,11.138986,29.094625,359.1471,379.68585,178.0,647.0,817.0,2004-09-29 17:07:46.953000064,4.851075
218,2024-05-15 17:07:53.581000064,5.948683,47.709637,-122.413925,11.058185,29.103928,358.88733,379.4421,147.0,586.0,843.0,2004-09-29 17:07:53.581000064,5.6373987
219,2024-05-15 17:08:04.142999936,7.266153,47.709656,-122.41393,11.026705,29.107315,353.56357,375.69852,179.0,677.0,825.0,2004-09-29 17:08:04.142999936,6.963752
220,2024-05-15 17:08:09.312000000,7.944846,47.70967,-122.41393,10.951892,29.118603,348.9778,370.55615,163.0,539.0,704.0,2004-09-29 17:08:09.312000000,7.635331
221,2024-05-15 17:08:14.423000064,8.693402,47.709682,-122.41393,10.775046,29.169022,345.61447,365.45023,104.0,408.0,436.0,2004-09-29 17:08:14.423000064,8.381235
222,2024-05-15 17:08:19.428999936,9.282265,47.709694,-122.41393,10.548013,29.237967,340.00772,359.16165,107.0,386.0,387.0,2004-09-29 17:08:19.428999936,8.973636
223,2024-05-15 17:08:24.727999872,10.070739,47.709705,-122.41393,10.534712,29.246424,328.12814,347.24792,105.0,355.0,376.0,2004-09-29 17:08:24.727999872,9.755049
224,2024-05-15 17:08:30.746000000,10.819287,47.709717,-122.413925,10.452801,29.259474,317.99524,336.4148,82.0,255.0,259.0,2004-09-29 17:08:30.746000000,10.490523
225,2024-05-15 17:08:35.776000000,11.468027,47.709724,-122.41392,10.413414,29.281178,310.25522,328.5335,84.0,264.0,279.0,2004-09-29 17:08:35.776000000,11.136676
226,2024-05-15 17:08:40.948999936,12.326357,47.709736,-122.41391,10.303228,29.319025,303.7724,320.96686,86.0,295.0,206.0,2004-09-29 17:08:40.948999936,11.998458
227,2024-05-15 17:08:46.997999872,13.244566,47.709747,-122.41391,10.282812,29.33111,295.11615,313.24017,87.0,274.0,169.0,2004-09-29 17:08:46.997999872,12.917532
228,2024-05-15 17:08:52.168000000,14.112868,47.70976,-122.4139,10.277095,29.332462,288.02344,306.501,79.0,277.0,181.0,2004-09-29 17:08:52.168000000,13.788438
229,2024-05-15 17:08:57.282000128,14.891343,47.709766,-122.4139,10.256507,29.33935,282.20447,300.45877,82.0,251.0,169.0,2004-09-29 17:08:57.282000128,14.570396
230,2024-05-15 17:09:02.280000000,15.699757,47.709778,-122.413895,10.240952,29.34711,277.55026,295.68814,82.0,239.0,142.0,2004-09-29 17:09:02.280000000,15.384945
231,2024-05-15 17:09:13.141000064,17.256691,47.709793,-122.413895,10.226611,29.354605,269.24936,287.35864,80.0,238.0,142.0,2004-09-29 17:09:13.141000064,16.940123
232,2024-05-15 17:09:21.560000000,18.474285,47.709812,-122.41389,10.191822,29.370537,265.3807,283.14658,88.0,294.0,168.0,2004-09-29 17:09:21.560000000,18.162119
233,2024-05-15 17:09:26.723000064,19.382486,47.709827,-122.41389,10.181619,29.37665,263.03168,280.85895,84.0,267.0,174.0,2004-09-29 17:09:26.723000064,19.07032
234,2024-05-15 17:09:31.828999936,19.97132,47.709835,-122.41388,10.179978,29.378832,261.8756,279.77243,80.0,243.0,166.0,2004-09-29 17:09:31.828999936,19.658268
235,2024-05-15 17:09:42.365000064,21.34858,47.70985,-122.41387,10.180229,29.379728,259.41986,277.414,83.0,279.0,97.0,2004-09-29 17:09:42.365000064,21.036411
236,2024-05-15 17:09:52.364000128,22.69589,47.70987,-122.41386,10.178756,29.380436,257.52914,275.4796,90.0,244.0,153.0,2004-09-29 17:09:52.364000128,22.384605
237,2024-05-15 17:10:02.362999936,24.093092,47.709885,-122.41384,10.175806,29.382347,257.22214,275.20383,80.0,237.0,102.0,2004-09-29 17:10:02.362999936,23.782692
238,2024-05-15 17:10:12.365000064,25.390484,47.7099,-122.413826,10.16754,29.384678,256.77625,274.7365,85.0,241.0,114.0,2004-09-29 17:10:12.365000064,25.0792
239,2024-05-15 17:10:22.362999936,26.568111,47.709915,-122.41381,10.150949,29.392288,256.51755,274.42563,85.0,274.0,122.0,2004-09-29 17:10:22.362999936,26.255943
240,2024-05-15 17:10:30.552999936,27.546135,47.709927,-122.41379,10.131418,29.399984,255.96571,273.75485,88.0,256.0,138.0,2004-09-29 17:10:30.552999936,27.227812
241,2024-05-15 17:10:42.364000128,29.0431,47.709938,-122.413765,10.109899,29.411121,254.36382,272.0817,76.0,224.0,117.0,2004-09-29 17:10:42.364000128,28.725655
242,2024-05-15 17:10:52.362999936,30.280584,47.70995,-122.41374,10.104969,29.41355,253.20709,271.05106,85.0,279.0,132.0,2004-09-29 17:10:52.362999936,29.965775
243,2024-05-15 17:11:02.365000064,31.617857,47.709957,-122.41371,10.09774,29.416655,252.48242,270.29327,81.0,245.0,126.0,2004-09-29 17:11:02.365000064,31.303926
244,2024-05-15 17:11:12.364000128,33.00502,47.709965,-122.41369,10.093718,29.420366,251.89476,269.74146,82.0,250.0,109.0,2004-09-29 17:11:12.364000128,32.69109
245,2024-05-15 17:11:22.364000128,34.22252,47.70997,-122.41366,10.089956,29.422253,251.75075,269.5782,81.0,247.0,138.0,2004-09-29 17:11:22.364000128,33.907707
246,2024-05-15 17:11:32.362999936,35.629623,47.709972,-122.41363,10.091187,29.42281,251.1159,269.02057,79.0,349.0,116.0,2004-09-29 17:11:32.362999936,35.31922
247,2024-05-15 17:11:42.365000064,36.877045,47.70998,-122.413605,10.088026,29.424892,251.0081,268.9096,86.0,243.0,101.0,2004-09-29 17:11:42.365000064,36.563995
248,2024-05-15 17:11:52.364000128,38.29411,47.709988,-122.413574,10.048868,29.440495,250.33067,268.03305,79.0,227.0,107.0,2004-09-29 17:11:52.364000128,37.98018
249,2024-05-15 17:12:02.364000128,39.661266,47.709995,-122.41355,10.03783,29.445276,248.63152,266.33447,86.0,270.0,91.0,2004-09-29 17:12:02.364000128,39.35264
250,2024-05-15 17:12:12.364000128,40.938602,47.710007,-122.41353,10.036772,29.446802,247.67458,265.43326,84.0,269.0,91.0,2004-09-29 17:12:12.364000128,40.6282
251,2024-05-15 17:12:22.362999936,42.365616,47.71002,-122.413506,10.034481,29.446856,247.6268,265.37762,79.0,231.0,89.0,2004-09-29 17:12:22.362999936,42.053448
252,2024-05-15 17:12:32.364000128,43.51321,47.71003,-122.41348,10.021833,29.452879,247.67355,265.3026,81.0,260.0,76.0,2004-09-29 17:12:32.364000128,43.201923
253,2024-05-15 17:12:40.233000064,44.60092,47.71004,-122.41347,10.012402,29.458082,247.35695,265.0463,77.0,233.0,76.0,2004-09-29 17:12:40.233000064,44.28787
254,2024-05-15 17:12:52.362999936,46.02791,47.710056,-122.413445,9.997189,29.464333,246.13335,263.8812,85.0,271.0,101.0,2004-09-29 17:12:52.362999936,45.713978
255,2024-05-15 17:13:04.701999872,47.664444,47.710064,-122.413445,9.993252,,,,91.0,299.0,82.0,2004-09-29 17:13:04.701999872,47.36115
256,2024-05-15 17:13:11.326000000,48.2033,47.71006,-122.41345,9.9935875,,,,83.0,255.0,91.0,2004-09-29 17:13:11.326000000,47.972176
257,2024-05-15 17:13:21.108999936,48.662323,47.71006,-122.41345,9.988518,,,,86.0,294.0,79.0,2004-09-29 17:13:21.108999936,48.466038
258,2024-05-15 17:13:31.154999936,49.041515,47.710056,-122.41346,9.988595,,,,81.0,255.0,85.0,2004-09-29 17:13:31.154999936,48.831585
259,2024-05-15 17:13:41.153000064,49.490562,47.710052,-122.41347,9.986063,,,,81.0,257.0,66.0,2004-09-29 17:13:41.153000064,49.281597
260,2024-05-15 17:13:51.148999936,49.999477,47.71005,-122.413475,9.986703,,,,83.0,272.0,64.0,2004-09-29 17:13:51.148999936,49.786636
261,2024-05-15 17:14:01.108999936,50.468475,47.710045,-122.41348,9.985871,,,,85.0,253.0,96.0,2004-09-29 17:14:01.108999936,50.249836
262,2024-05-15 17:14:11.108000000,50.82771,47.71004,-122.41349,9.984745,,,,80.0,270.0,81.0,2004-09-29 17:14:11.108000000,50.60425
263,2024-05-15 17:14:21.112000000,51.206898,47.71004,-122.4135,9.985536,,,,84.0,265.0,72.0,2004-09-29 17:14:21.112000000,50.97291
264,2024-05-15 17:14:31.065000064,51.725784,47.710037,-122.4135,9.984698,,,,81.0,260.0,99.0,2004-09-29 17:14:31.065000064,51.49945
265,2024-05-15 17:14:41.174999936,52.224716,47.710033,-122.413506,9.983455,,,,80.0,325.0,71.0,2004-09-29 17:14:41.174999936,51.989777
266,2024-05-15 17:14:51.147000064,52.833412,47.71003,-122.41351,9.98027,,,,83.0,248.0,82.0,2004-09-29 17:14:51.147000064,52.595615
267,2024-05-15 17:15:01.101000064,53.24253,47.710026,-122.41352,9.977393,,,,90.0,265.0,107.0,2004-09-29 17:15:01.101000064,52.999992
268,2024-05-15 17:15:11.082999936,53.661633,47.710022,-122.41353,9.9698305,,,,82.0,327.0,83.0,2004-09-29 17:15:11.082999936,53.416256
269,2024-05-15 17:15:21.062999936,54.1406,47.710022,-122.413536,9.968727,,,,81.0,258.0,72.0,2004-09-29 17:15:21.062999936,53.900906
270,2024-05-15 17:15:31.068000128,54.619568,47.71002,-122.41354,9.943504,,,,84.0,253.0,95.0,2004-09-29 17:15:31.068000128,54.37042
271,2024-05-15 17:15:41.076000000,55.07858,47.710014,-122.41355,9.929373,,,,85.0,268.0,81.0,2004-09-29 17:15:41.076000000,54.831314
272,2024-05-15 17:15:51.130000128,55.45776,47.71001,-122.41356,9.877143,,,,82.0,265.0,91.0,2004-09-29 17:15:51.130000128,55.202038
273,2024-05-15 17:16:01.059000064,55.906788,47.710007,-122.41356,9.882635,,,,81.0,251.0,69.0,2004-09-29 17:16:01.059000064,55.648262
274,2024-05-15 17:16:14.882999936,56.495514,47.710003,-122.41357,9.883584,,,,93.0,280.0,71.0,2004-09-29 17:16:14.882999936,56.27495
275,2024-05-15 17:16:22.293999872,56.315903,47.71,-122.413574,9.879504,,,,85.0,265.0,59.0,2004-09-29 17:16:22.293999872,56.306725
276,2024-05-15 17:16:31.052999936,56.016552,47.71,-122.41358,9.897869,,,,88.0,257.0,65.0,2004-09-29 17:16:31.052999936,56.001152
277,2024-05-15 17:16:41.158000000,55.84692,47.709995,-122.41359,9.901396,,,,79.0,270.0,136.0,2004-09-29 17:16:41.158000000,55.82737
278,2024-05-15 17:16:51.089999872,55.78705,47.70999,-122.4136,9.902034,,,,91.0,268.0,66.0,2004-09-29 17:16:51.089999872,55.760242
279,2024-05-15 17:17:01.088999936,55.64735,47.709988,-122.413605,9.914613,,,,94.0,291.0,65.0,2004-09-29 17:17:01.088999936,55.620544
280,2024-05-15 17:17:11.094000128,55.557545,47.709984,-122.41361,9.9171095,,,,84.0,248.0,59.0,2004-09-29 17:17:11.094000128,55.528667
281,2024-05-15 17:17:21.045000064,55.4378,47.709984,-122.41361,9.915046,,,,93.0,232.0,63.0,2004-09-29 17:17:21.045000064,55.40478
282,2024-05-15 17:17:31.078999936,55.32804,47.70998,-122.41362,9.921198,,,,74.0,252.0,57.0,2004-09-29 17:17:31.078999936,55.291912
283,2024-05-15 17:17:41.138000000,54.988773,47.709976,-122.41363,9.921953,,,,77.0,223.0,58.0,2004-09-29 17:17:41.138000000,54.950573
284,2024-05-15 17:17:51.164000000,54.769245,47.709972,-122.413635,9.9278145,,,,78.0,230.0,64.0,2004-09-29 17:17:51.164000000,54.73105
285,2024-05-15 17:18:01.144000000,54.449932,47.70997,-122.41364,9.948213,,,,84.0,268.0,77.0,2004-09-29 17:18:01.144000000,54.40553
286,2024-05-15 17:18:11.026999936,54.01088,47.709965,-122.41365,9.955028,,,,85.0,273.0,76.0,2004-09-29 17:18:11.026999936,53.959236
287,2024-05-15 17:18:21.075000064,53.54189,47.709965,-122.41366,9.9615755,,,,89.0,291.0,72.0,2004-09-29 17:18:21.075000064,53.480953
288,2024-05-15 17:18:31.059000064,52.97311,47.70996,-122.413666,9.971965,,,,88.0,288.0,66.0,2004-09-29 17:18:31.059000064,52.91011
289,2024-05-15 17:18:41.086000000,52.514095,47.709957,-122.413666,9.978776,,,,83.0,242.0,63.0,2004-09-29 17:18:41.086000000,52.443882
290,2024-05-15 17:18:51.112000000,51.965275,47.709953,-122.41367,9.981135,,,,81.0,249.0,83.0,2004-09-29 17:18:51.112000000,51.886826
291,2024-05-15 17:19:01.071000064,51.25679,47.70995,-122.41368,9.988418,,,,87.0,257.0,112.0,2004-09-29 17:19:01.071000064,51.17526
292,2024-05-15 17:19:11.078000128,50.608177,47.709946,-122.41369,9.9853945,,,,82.0,254.0,97.0,2004-09-29 17:19:11.078000128,50.544144
293,2024-05-15 17:19:21.102000000,49.94958,47.709946,-122.4137,9.983621,,,,88.0,269.0,125.0,2004-09-29 17:19:21.102000000,49.881428
294,2024-05-15 17:19:30.224000000,49.390774,47.70994,-122.413704,9.986808,,,,80.0,258.0,75.0,2004-09-29 17:19:30.224000000,49.32365
295,2024-05-15 17:19:42.366000000,48.732174,47.70995,-122.41371,9.987103,29.471277,242.70033,260.55862,90.0,250.0,96.0,2004-09-29 17:19:42.366000000,48.65887
296,2024-05-15 17:19:52.364000128,48.133446,47.709965,-122.41373,9.986768,29.471258,243.733,261.63666,85.0,298.0,90.0,2004-09-29 17:19:52.364000128,48.067356
297,2024-05-15 17:20:02.362999936,47.414974,47.709976,-122.413734,9.98909,29.470982,243.96832,261.87573,81.0,252.0,80.0,2004-09-29 17:20:02.362999936,47.33755
298,2024-05-15 17:20:12.362999936,46.756367,47.70999,-122.41374,9.987745,29.470837,244.79259,262.72562,81.0,265.0,84.0,2004-09-29 17:20:12.362999936,46.689243
299,2024-05-15 17:20:22.364000128,46.20753,47.710007,-122.41374,9.997614,29.467295,244.30566,262.32004,84.0,257.0,118.0,2004-09-29 17:20:22.364000128,46.132168
300,2024-05-15 17:20:32.364000128,45.578857,47.71002,-122.41374,9.99833,29.466652,245.04984,263.04892,80.0,263.0,77.0,2004-09-29 17:20:32.364000128,45.509674
301,2024-05-15 17:20:42.364000128,44.840416,47.71003,-122.413734,9.999342,29.466532,245.177,263.16046,78.0,248.0,80.0,2004-09-29 17:20:42.364000128,44.77226
302,2024-05-15 17:20:52.364000128,44.251656,47.71004,-122.41373,10.001923,29.464645,244.71992,262.7054,80.0,253.0,70.0,2004-09-29 17:20:52.364000128,44.182472
