sg_data_point,time,depth,latitude,longitude,temperature,salinity,dissolved_oxygen_sat,PAR_470nm,particle_concentration_700nm,chlorophyll_695nm,dive_number,ctd_time,ctd_depth
196,2044-12-24 00:14:19.234999936,319.46835,9.302839,-143.64636,11.999309,,,,,,661,2005-09-28 00:14:19.234999936,319.1183
197,2044-12-24 00:14:59.233000064,322.46628,9.302885,-143.64641,12.273155,,,,,,661,2005-09-28 00:14:59.233000064,322.1162
198,2044-12-24 00:15:39.233000064,325.5341,9.30293,-143.64644,12.541577,,,,,,661,2005-09-28 00:15:39.233000064,325.18405
199,2044-12-24 00:16:19.233000064,328.74176,9.302975,-143.64647,12.054248,,,,,,661,2005-09-28 00:16:19.233000064,328.3934
200,2044-12-24 00:16:59.233000064,331.74954,9.3030205,-143.6465,11.572587,,,,,,661,2005-09-28 00:16:59.233000064,331.39948
201,2044-12-24 00:17:39.234000000,334.8172,9.303065,-143.64655,11.093464,,,,,,661,2005-09-28 00:17:39.234000000,334.4697
202,2044-12-24 00:18:19.234000000,337.90485,9.30311,-143.64658,10.9612665,,,,,,661,2005-09-28 00:18:19.234000000,337.55478
203,2044-12-24 00:18:59.234000000,341.0224,9.303156,-143.6466,11.753874,,,,,,661,2005-09-28 00:18:59.234000000,340.67065
204,2044-12-24 00:19:39.234000000,344.16986,9.303201,-143.64664,11.196017,,,,,,661,2005-09-28 00:19:39.234000000,343.8215
205,2044-12-24 00:20:19.233000064,347.29733,9.303246,-143.64668,10.650512,,,,,,661,2005-09-28 00:20:19.233000064,346.9498
206,2044-12-24 00:20:59.234000000,350.40472,9.303291,-143.64671,10.406404,,,,,,661,2005-09-28 00:20:59.234000000,350.0547
207,2044-12-24 00:21:39.234000000,353.42218,9.303336,-143.64674,10.172561,,,,,,661,2005-09-28 00:21:39.234000000,353.07382
208,2044-12-24 00:22:19.233000064,356.51953,9.303381,-143.64677,11.593468,,,,,,661,2005-09-28 00:22:19.233000064,356.17114
209,2044-12-24 00:22:59.234000000,359.69675,9.303427,-143.6468,11.065902,,,,,,661,2005-09-28 00:22:59.234000000,359.34668
210,2044-12-24 00:23:39.232000128,362.8539,9.303472,-143.64685,10.552895,,,,,,661,2005-09-28 00:23:39.232000128,362.50555
211,2044-12-24 00:24:19.232000128,366.071,9.303516,-143.64688,10.039861,,,,,,661,2005-09-28 00:24:19.232000128,365.7218
212,2044-12-24 00:24:59.232000128,369.2281,9.303562,-143.64691,9.529793,,,,,,661,2005-09-28 00:24:59.232000128,368.88058
213,2044-12-24 00:25:40.586999936,372.63492,9.303608,-143.64694,9.407826,,,,,,661,2005-09-28 00:25:40.586999936,372.27487
214,2044-12-24 00:26:22.412000000,375.7719,9.303655,-143.64699,9.77116,,,,,,661,2005-09-28 00:26:22.412000000,375.4152
215,2044-12-24 00:27:02.411000064,379.0787,9.303701,-143.64702,10.0644045,,,,,,661,2005-09-28 00:27:02.411000064,378.72614
216,2044-12-24 00:27:42.412000000,382.28555,9.303746,-143.64705,9.8789425,,,,,,661,2005-09-28 00:27:42.412000000,381.93298
217,2044-12-24 00:28:22.413000064,385.38245,9.303791,-143.6471,9.697074,,,,,,661,2005-09-28 00:28:22.413000064,385.03156
218,2044-12-24 00:29:02.410000128,388.72903,9.303837,-143.64713,9.5152235,,,,,,661,2005-09-28 00:29:02.410000128,388.3765
219,2044-12-24 00:29:46.470000000,392.33533,9.303884,-143.64716,9.315776,,,,,,661,2005-09-28 00:29:46.470000000,391.9679
220,2044-12-24 00:30:30.528000128,395.8017,9.303934,-143.6472,9.25202,,,,,,661,2005-09-28 00:30:30.528000128,395.44247
221,2044-12-24 00:31:10.529000064,398.91837,9.303981,-143.64723,10.166693,,,,,,661,2005-09-28 00:31:10.529000064,398.55832
222,2044-12-24 00:31:50.526999936,402.025,9.304027,-143.64726,9.898857,,,,,,661,2005-09-28 00:31:50.526999936,401.66663
223,2044-12-24 00:32:30.528000128,405.1216,9.304071,-143.6473,9.639812,,,,,,661,2005-09-28 00:32:30.528000128,404.7649
224,2044-12-24 00:33:10.529000064,407.98843,9.304116,-143.64734,9.380768,,,,,,661,2005-09-28 00:33:10.529000064,407.6317
225,2044-12-24 00:33:54.648000000,411.24475,9.304164,-143.64737,9.096231,,,,,,661,2005-09-28 00:33:54.648000000,410.87653
226,2044-12-24 00:34:35.058000128,414.2713,9.304212,-143.6474,9.002046,,,,,,661,2005-09-28 00:34:35.058000128,413.908
227,2044-12-24 00:35:15.997999872,417.06808,9.304257,-143.64745,8.975557,,,,,,661,2005-09-28 00:35:15.997999872,416.7064
228,2044-12-24 00:35:55.408999936,419.80487,9.304303,-143.64748,8.95757,,,,,,661,2005-09-28 00:35:55.408999936,419.46497
229,2044-12-24 00:36:35.412000000,422.3319,9.304348,-143.6475,8.93925,,,,,,661,2005-09-28 00:36:35.412000000,421.99368
230,2044-12-24 00:37:15.412000000,424.82892,9.304393,-143.64754,8.920931,,,,,,661,2005-09-28 00:37:15.412000000,424.48987
231,2044-12-24 00:37:55.411000064,427.21603,9.304439,-143.64757,8.902613,,,,,,661,2005-09-28 00:37:55.411000064,426.87613
232,2044-12-24 00:38:35.413000064,429.59314,9.304483,-143.64761,8.884293,,,,,,661,2005-09-28 00:38:35.413000064,429.25494
233,2044-12-24 00:39:16.412000000,431.94028,9.304529,-143.64764,8.86491,,,,,,661,2005-09-28 00:39:16.412000000,431.5894
234,2044-12-24 00:39:58.118000000,434.29733,9.304576,-143.64767,8.775211,,,,,,661,2005-09-28 00:39:58.118000000,433.94394
235,2044-12-24 00:40:38.117000064,436.6444,9.304622,-143.64772,10.537908,,,,,,661,2005-09-28 00:40:38.117000064,436.29855
236,2044-12-24 00:41:18.118000000,438.9515,9.304667,-143.64775,10.599957,,,,,,661,2005-09-28 00:41:18.118000000,438.6082
237,2044-12-24 00:41:58.118000000,441.18866,9.304712,-143.64778,10.425285,,,,,,661,2005-09-28 00:41:58.118000000,440.8462
238,2044-12-24 00:42:38.117000064,443.61554,9.304757,-143.64781,10.300724,,,,,,661,2005-09-28 00:42:38.117000064,443.27478
239,2044-12-24 00:43:18.118000000,445.9525,9.304803,-143.64784,9.811189,,,,,,661,2005-09-28 00:43:18.118000000,445.6058
240,2044-12-24 00:44:02.618000000,448.67892,9.304851,-143.64789,8.548185,,,,,,661,2005-09-28 00:44:02.618000000,448.3156
241,2044-12-24 00:44:43.412000000,450.896,9.304898,-143.64792,8.542897,,,,,,661,2005-09-28 00:44:43.412000000,450.54514
242,2044-12-24 00:45:23.412000000,453.39267,9.304944,-143.64795,9.347868,,,,,,661,2005-09-28 00:45:23.412000000,453.0443
243,2044-12-24 00:46:03.412000000,455.7495,9.304989,-143.648,9.808254,,,,,,661,2005-09-28 00:46:03.412000000,455.39948
244,2044-12-24 00:46:43.408999936,458.44586,9.305035,-143.64803,10.265968,,,,,,661,2005-09-28 00:46:43.408999936,458.09833
245,2044-12-24 00:47:23.413000064,460.9225,9.305079,-143.64806,10.023983,,,,,,661,2005-09-28 00:47:23.413000064,460.57242
246,2044-12-24 00:48:09.648000000,463.7386,9.305128,-143.6481,8.372343,,,,,,661,2005-09-28 00:48:09.648000000,463.37692
247,2044-12-24 00:48:49.648000000,466.41486,9.305177,-143.64813,8.351972,,,,,,661,2005-09-28 00:48:49.648000000,466.0565
248,2044-12-24 00:49:29.648000000,468.90137,9.305222,-143.64816,8.301248,,,,,,661,2005-09-28 00:49:29.648000000,468.54547
249,2044-12-24 00:50:13.586999936,471.92706,9.305269,-143.64821,8.500545,,,,,,661,2005-09-28 00:50:13.586999936,471.57367
250,2044-12-24 00:50:53.586999936,474.78296,9.305317,-143.64824,8.848637,,,,,,661,2005-09-28 00:50:53.586999936,474.42874
251,2044-12-24 00:51:33.586000000,477.69873,9.305362,-143.64827,9.192969,,,,,,661,2005-09-28 00:51:33.586000000,477.3445
252,2044-12-24 00:52:13.586999936,480.55457,9.305407,-143.6483,9.206668,,,,,,661,2005-09-28 00:52:13.586999936,480.20117
253,2044-12-24 00:52:53.586999936,483.61005,9.305452,-143.64835,8.395633,,,,,,661,2005-09-28 00:52:53.586999936,483.2575
254,2044-12-24 00:53:38.118000000,487.00497,9.3055,-143.64838,9.082073,,,,,,661,2005-09-28 00:53:38.118000000,486.63757
255,2044-12-24 00:54:23.233000064,490.45978,9.305551,-143.6484,9.762211,,,,,,661,2005-09-28 00:54:23.233000064,490.11816
256,2044-12-24 00:55:03.232000128,493.52512,9.305598,-143.64845,9.64492,,,,,,661,2005-09-28 00:55:03.232000128,493.18433
257,2044-12-24 00:55:43.233000064,496.54047,9.305644,-143.64848,9.533342,,,,,,661,2005-09-28 00:55:43.233000064,496.20142
258,2044-12-24 00:56:23.232000128,499.6756,9.305689,-143.64851,9.421769,,,,,,661,2005-09-28 00:56:23.232000128,499.33566
259,2044-12-24 00:57:03.234000000,502.78073,9.305734,-143.64854,9.300964,,,,,,661,2005-09-28 00:57:03.234000000,502.43994
260,2044-12-24 00:57:48.000999936,506.18533,9.305782,-143.64859,7.874057,,,,,,661,2005-09-28 00:57:48.000999936,505.83194
261,2044-12-24 00:58:31.118000000,509.51,9.305832,-143.64862,7.879048,,,,,,661,2005-09-28 00:58:31.118000000,509.15662
262,2044-12-24 00:59:11.118000000,512.70483,9.305879,-143.64867,8.351612,,,,,,661,2005-09-28 00:59:11.118000000,512.36066
263,2044-12-24 00:59:51.117000064,515.87964,9.305923,-143.6487,8.820458,,,,,,661,2005-09-28 00:59:51.117000064,515.5355
264,2044-12-24 01:00:31.116000000,519.09436,9.305968,-143.64873,9.282123,,,,,,661,2005-09-28 01:00:31.116000000,518.75104
265,2044-12-24 01:01:11.117000064,522.26904,9.306014,-143.64876,8.786377,,,,,,661,2005-09-28 01:01:11.117000064,521.9241
266,2044-12-24 01:01:56.059000064,525.72327,9.306062,-143.6488,8.237462,,,,,,661,2005-09-28 01:01:56.059000064,525.3632
267,2044-12-24 01:02:40.764000000,529.0077,9.306112,-143.64883,7.7029614,,,,,,661,2005-09-28 01:02:40.764000000,528.6543
268,2044-12-24 01:03:20.765000064,532.1723,9.30616,-143.64888,8.842487,,,,,,661,2005-09-28 01:03:20.765000064,531.82306
269,2044-12-24 01:04:00.766000000,535.2769,9.306206,-143.64891,8.508154,,,,,,661,2005-09-28 01:04:00.766000000,534.92773
270,2044-12-24 01:04:40.765000064,538.1719,9.306251,-143.64894,8.184794,,,,,,661,2005-09-28 01:04:40.765000064,537.8227
271,2044-12-24 01:05:20.765000064,541.2764,9.306295,-143.64897,7.8614264,,,,,,661,2005-09-28 01:05:20.765000064,540.92725
272,2044-12-24 01:06:05.530000000,544.5606,9.306344,-143.64902,7.5020156,,,,,,661,2005-09-28 01:06:05.530000000,544.1989
273,2044-12-24 01:06:45.530000000,547.44543,9.306392,-143.64905,7.5350056,,,,,,661,2005-09-28 01:06:45.530000000,547.10046
274,2044-12-24 01:07:25.528000128,550.19055,9.306437,-143.64908,8.031605,,,,,,661,2005-09-28 01:07:25.528000128,549.854
275,2044-12-24 01:08:05.529000064,553.0753,9.306481,-143.64911,8.524743,,,,,,661,2005-09-28 01:08:05.529000064,552.7388
276,2044-12-24 01:08:45.529000064,556.0598,9.306527,-143.64915,9.017869,,,,,,661,2005-09-28 01:08:45.529000064,555.72504
277,2044-12-24 01:09:25.529000064,558.76483,9.306572,-143.64919,9.500266,,,,,,661,2005-09-28 01:09:25.529000064,558.43005
278,2044-12-24 01:10:10.823999872,562.36816,9.306621,-143.64922,8.523903,,,,,,661,2005-09-28 01:10:10.823999872,562.0173
279,2044-12-24 01:10:52.411000064,565.3925,9.306669,-143.64926,7.652138,,,,,,661,2005-09-28 01:10:52.411000064,565.05176
280,2044-12-24 01:11:32.411000064,568.1373,9.306715,-143.64929,8.973321,,,,,,661,2005-09-28 01:11:32.411000064,567.7974
281,2044-12-24 01:12:12.412000000,571.1815,9.306761,-143.64932,8.517993,,,,,,661,2005-09-28 01:12:12.412000000,570.83997
282,2044-12-24 01:12:52.412000000,574.1558,9.306806,-143.64935,8.075874,,,,,,661,2005-09-28 01:12:52.412000000,573.81506
283,2044-12-24 01:13:32.412000000,577.19,9.30685,-143.6494,7.633757,,,,,,661,2005-09-28 01:13:32.412000000,576.84924
284,2044-12-24 01:14:16.825000064,580.3239,9.306898,-143.64943,7.1477604,,,,,,661,2005-09-28 01:14:16.825000064,579.9747
285,2044-12-24 01:14:59.000000000,583.3879,9.306948,-143.64946,7.3936014,,,,,,661,2005-09-28 01:14:59.000000000,583.0337
286,2044-12-24 01:15:39.000000000,586.45184,9.3069935,-143.6495,7.621873,,,,,,661,2005-09-28 01:15:39.000000000,586.1077
287,2044-12-24 01:16:19.002000128,589.31616,9.307039,-143.64954,7.8484306,,,,,,661,2005-09-28 01:16:19.002000128,588.9711
288,2044-12-24 01:16:59.000000000,592.3401,9.307084,-143.64957,7.848046,,,,,,661,2005-09-28 01:16:59.000000000,591.99255
289,2044-12-24 01:17:39.000999936,595.44385,9.307129,-143.6496,8.250126,,,,,,661,2005-09-28 01:17:39.000999936,595.0997
290,2044-12-24 01:18:18.999000064,598.57745,9.307175,-143.64964,8.63341,,,,,,661,2005-09-28 01:18:18.999000064,598.2316
291,2044-12-24 01:19:00.412000000,601.8208,9.30722,-143.64967,6.9049754,,,,,,661,2005-09-28 01:19:00.412000000,601.4616
292,2044-12-24 01:19:40.764000000,605.1839,9.307266,-143.6497,6.8849125,,,,,,661,2005-09-28 01:19:40.764000000,604.8247
293,2044-12-24 01:20:21.943000064,608.3872,9.307312,-143.64973,6.8611665,,,,,,661,2005-09-28 01:20:21.943000064,608.03467
294,2044-12-24 01:21:01.943000064,611.57056,9.307358,-143.64978,8.098378,,,,,,661,2005-09-28 01:21:01.943000064,611.2205
295,2044-12-24 01:21:41.943000064,614.88354,9.307404,-143.64981,7.746869,,,,,,661,2005-09-28 01:21:41.943000064,614.5335
296,2044-12-24 01:22:21.941999872,618.0069,9.307448,-143.64984,7.407211,,,,,,661,2005-09-28 01:22:21.941999872,617.65436
297,2044-12-24 01:23:01.940999936,621.3797,9.307494,-143.64987,7.067553,,,,,,661,2005-09-28 01:23:01.940999936,621.02966
298,2044-12-24 01:23:43.351000064,624.79236,9.30754,-143.64992,6.719589,,,,,,661,2005-09-28 01:23:43.351000064,624.43066
299,2044-12-24 01:24:24.369999872,628.0253,9.307587,-143.64995,6.879987,,,,,,661,2005-09-28 01:24:24.369999872,627.6644
300,2044-12-24 01:25:03.765000064,631.1085,9.3076315,-143.64998,7.034374,,,,,,661,2005-09-28 01:25:03.765000064,630.7746
301,2044-12-24 01:25:43.765000064,634.37134,9.307676,-143.65001,7.7005424,,,,,,661,2005-09-28 01:25:43.765000064,634.04
302,2044-12-24 01:26:23.765000064,637.4645,9.307721,-143.65005,7.406434,,,,,,661,2005-09-28 01:26:23.765000064,637.13055
303,2044-12-24 01:27:03.764000000,640.6673,9.307767,-143.65009,7.1195064,,,,,,661,2005-09-28 01:27:03.764000000,640.33167
304,2044-12-24 01:27:43.764000000,643.86017,9.307812,-143.65012,6.832571,,,,,,661,2005-09-28 01:27:43.764000000,643.52795
305,2044-12-24 01:28:28.352999936,647.442,9.307859,-143.65015,6.5146613,,,,,,661,2005-09-28 01:28:28.352999936,647.0962
306,2044-12-24 01:29:09.764000000,650.7744,9.307908,-143.65019,6.498298,,,,,,661,2005-09-28 01:29:09.764000000,650.4294
307,2044-12-24 01:29:49.765000064,653.9471,9.307954,-143.65022,6.4804707,,,,,,661,2005-09-28 01:29:49.765000064,653.60803
308,2044-12-24 01:30:29.764000000,657.1497,9.308,-143.65025,6.462644,,,,,,661,2005-09-28 01:30:29.764000000,656.8123
309,2044-12-24 01:31:09.764000000,660.1826,9.308044,-143.6503,6.444817,,,,,,661,2005-09-28 01:31:09.764000000,659.84186
310,2044-12-24 01:31:49.766000000,663.51483,9.308089,-143.65033,6.426989,,,,,,661,2005-09-28 01:31:49.766000000,663.1774
311,2044-12-24 01:32:29.764000000,666.49774,9.308135,-143.65036,6.409163,,,,,,661,2005-09-28 01:32:29.764000000,666.1604
312,2044-12-24 01:33:14.940999936,670.0493,9.308183,-143.65039,6.3908687,,,,,,661,2005-09-28 01:33:14.940999936,669.70264
313,2044-12-24 01:33:57.293999872,673.3115,9.308232,-143.65044,6.642387,,,,,,661,2005-09-28 01:33:57.293999872,672.9581
314,2044-12-24 01:34:37.292000000,676.41406,9.308279,-143.65047,6.8850727,,,,,,661,2005-09-28 01:34:37.292000000,676.0699
315,2044-12-24 01:35:17.292000000,679.50653,9.308324,-143.6505,8.053067,,,,,,661,2005-09-28 01:35:17.292000000,679.1658
316,2044-12-24 01:35:57.292000000,682.599,9.308369,-143.65054,8.019996,,,,,,661,2005-09-28 01:35:57.292000000,682.2574
317,2044-12-24 01:36:37.292000000,685.68146,9.308414,-143.65057,7.4231925,,,,,,661,2005-09-28 01:36:37.292000000,685.33813
318,2044-12-24 01:37:17.292000000,688.8436,9.308459,-143.6506,6.8306837,,,,,,661,2005-09-28 01:37:17.292000000,688.4995
319,2044-12-24 01:38:01.882999936,692.3749,9.308507,-143.65063,6.175644,,,,,,661,2005-09-28 01:38:01.882999936,692.0165
320,2044-12-24 01:38:42.964999936,695.58685,9.308556,-143.65068,6.3546343,,,,,,661,2005-09-28 01:38:42.964999936,695.23096
321,2044-12-24 01:39:23.764000000,698.7788,9.308601,-143.65071,6.5276213,,,,,,661,2005-09-28 01:39:23.764000000,698.4313
322,2044-12-24 01:40:03.764000000,701.93085,9.308647,-143.65074,6.849425,,,,,,661,2005-09-28 01:40:03.764000000,701.58417
323,2044-12-24 01:40:43.764000000,704.9432,9.308692,-143.65079,7.170076,,,,,,661,2005-09-28 01:40:43.764000000,704.5948
324,2044-12-24 01:41:23.764000000,708.135,9.308738,-143.65082,7.483356,,,,,,661,2005-09-28 01:41:23.764000000,707.78827
325,2044-12-24 01:42:03.765000064,711.227,9.308783,-143.65085,6.813801,,,,,,661,2005-09-28 01:42:03.765000064,710.8803
326,2044-12-24 01:42:45.178000000,714.5883,9.308828,-143.65088,6.132905,,,,,,661,2005-09-28 01:42:45.178000000,714.2308
327,2044-12-24 01:43:26.197000064,717.7301,9.308875,-143.65092,6.099209,,,,,,661,2005-09-28 01:43:26.197000064,717.37756
328,2044-12-24 01:44:05.586999936,720.7522,9.308921,-143.65096,6.063394,,,,,,661,2005-09-28 01:44:05.586999936,720.39795
329,2044-12-24 01:44:45.586999936,724.05347,9.308966,-143.65099,6.178868,,,,,,661,2005-09-28 01:44:45.586999936,723.7009
330,2044-12-24 01:45:25.586000000,727.26495,9.3090105,-143.65102,7.7656946,,,,,,661,2005-09-28 01:45:25.586000000,726.91406
331,2044-12-24 01:46:05.586000000,730.3966,9.309055,-143.65106,7.750624,,,,,,661,2005-09-28 01:46:05.586000000,730.03986
332,2044-12-24 01:46:45.586000000,733.588,9.309101,-143.6511,7.366362,,,,,,661,2005-09-28 01:46:45.586000000,733.2363
333,2044-12-24 01:47:29.648000000,737.29803,9.309149,-143.65112,5.850463,,,,,,661,2005-09-28 01:47:29.648000000,736.9306
334,2044-12-24 01:48:09.010000000,740.44946,9.3091955,-143.65115,5.842821,,,,,,661,2005-09-28 01:48:09.010000000,740.0861
335,2044-12-24 01:48:49.648000000,743.561,9.30924,-143.6512,6.261015,,,,,,661,2005-09-28 01:48:49.648000000,743.2017
336,2044-12-24 01:49:29.648000000,746.832,9.309286,-143.65123,6.669516,,,,,,661,2005-09-28 01:49:29.648000000,746.4736
337,2044-12-24 01:50:09.647000064,750.02313,9.309331,-143.65126,7.073577,,,,,,661,2005-09-28 01:50:09.647000064,749.66644
338,2044-12-24 01:50:49.645999872,753.2342,9.309377,-143.65129,6.8870053,,,,,,661,2005-09-28 01:50:49.645999872,752.87665
339,2044-12-24 01:51:29.645999872,756.55493,9.309422,-143.65134,6.705481,,,,,,661,2005-09-28 01:51:29.645999872,756.1974
340,2044-12-24 01:52:09.647000064,759.9354,9.309466,-143.65137,6.6068993,,,,,,661,2005-09-28 01:52:09.647000064,759.5779
341,2044-12-24 01:52:49.647000064,763.0666,9.309512,-143.6514,6.5089097,,,,,,661,2005-09-28 01:52:49.647000064,762.71155
342,2044-12-24 01:53:29.647000064,766.35724,9.309557,-143.65143,6.5724196,,,,,,661,2005-09-28 01:53:29.647000064,765.9997
343,2044-12-24 01:54:09.645999872,769.5282,9.309602,-143.65147,6.6348376,,,,,,661,2005-09-28 01:54:09.645999872,769.17145
344,2044-12-24 01:54:49.645999872,772.6392,9.309648,-143.6515,6.7134147,,,,,,661,2005-09-28 01:54:49.645999872,772.28253
345,2044-12-24 01:55:29.645999872,775.89984,9.309692,-143.65154,6.7917843,,,,,,661,2005-09-28 01:55:29.645999872,775.54395
346,2044-12-24 01:56:09.648999936,779.1205,9.309738,-143.65157,6.858625,,,,,,661,2005-09-28 01:56:09.648999936,778.76373
347,2044-12-24 01:56:49.645999872,782.2613,9.309783,-143.6516,6.9232635,,,,,,661,2005-09-28 01:56:49.645999872,781.9071
348,2044-12-24 01:57:29.645999872,785.4021,9.309828,-143.65164,6.684501,,,,,,661,2005-09-28 01:57:29.645999872,785.0462
349,2044-12-24 01:58:09.647000064,788.5029,9.309874,-143.65167,6.489902,,,,,,661,2005-09-28 01:58:09.647000064,788.1454
350,2044-12-24 01:58:51.572999936,791.4642,9.309919,-143.6517,6.1623387,,,,,,661,2005-09-28 01:58:51.572999936,791.09515
351,2044-12-24 01:59:31.000000000,794.36554,9.309965,-143.65173,5.8585825,,,,,,661,2005-09-28 01:59:31.000000000,794.0231
352,2044-12-24 02:00:11.000000000,797.1173,9.31001,-143.65178,6.010001,,,,,,661,2005-09-28 02:00:11.000000000,796.77313
353,2044-12-24 02:00:51.000000000,799.869,9.310056,-143.65181,6.1579967,,,,,,661,2005-09-28 02:00:51.000000000,799.5291
354,2044-12-24 02:01:31.000000000,802.6706,9.310101,-143.65184,6.305992,,,,,,661,2005-09-28 02:01:31.000000000,802.33154
355,2044-12-24 02:02:11.000000000,805.3724,9.310145,-143.65187,6.4463086,,,,,,661,2005-09-28 02:02:11.000000000,805.0333
356,2044-12-24 02:02:53.586000000,808.3732,9.310192,-143.65192,5.549527,,,,,,661,2005-09-28 02:02:53.586000000,808.01904
357,2044-12-24 02:03:34.974999936,811.3442,9.31024,-143.65195,6.0668044,,,,,,661,2005-09-28 02:03:34.974999936,810.99243
358,2044-12-24 02:04:15.764000000,813.986,9.3102865,-143.65198,6.56437,,,,,,661,2005-09-28 02:04:15.764000000,813.6419
359,2044-12-24 02:04:55.764000000,816.6877,9.310331,-143.65202,6.75522,,,,,,661,2005-09-28 02:04:55.764000000,816.3444
360,2044-12-24 02:05:35.764000000,819.4691,9.310377,-143.65205,6.945884,,,,,,661,2005-09-28 02:05:35.764000000,819.1224
