version: 66.14
glider: 195
mission: 21
dive: 67
start: 4 20 105 6 34 57
columns: rec,elaps_tms,depth,heading,pitch,roll,AD_pitch,AD_roll,AD_vbd,GC_phase,mag.x,mag.y,mag.z,sbect.TempFreq,sbect.CondFreq,wlbb2fl.sig470nm,wlbb2fl.sig700nm,wlbb2fl.sig695nm,wlbb2fl.temp,aa4330.O2,aa4330.AirSat,aa4330.Temp,aa4330.CalPhase,aa4330.TCPhase,
data:
0 11580 46 692 -684 11 165 2210 1398 6 66 -335 -111 176010 136721 44 102 132 534 256733 98711 24552 29322 30728
1 35957 301 -119 -9 127 -7 1405 -2 -2 -49 34 -45 19 2 N N N N 44517 12842 10723 52709 54115
1 30279 253 -107 -7 -2 0 0 0 0 -50 29 6 270 72 N N N N N N N N N
1 30886 258 -65 4 -28 0 -211 0 -1 -33 16 19 703 206 N N N N 45385 13059 10614 52622 54028
1 29114 244 -5 3 -98 -1 -1203 -1 3 -2 2 51 650 204 N N N N N N N N N
1 30016 241 0 1 3 0 0 0 0 0 0 0 308 110 N N N N 43394 12420 10388 52967 54373
1 29984 253 8 -1 -2 0 0 0 0 4 -1 -1 358 119 N N N N N N N N N
1 30016 259 -26 2 2 0 0 0 0 -13 3 4 65 32 N N N N 41289 11784 10266 53299 54705
1 29984 254 43 0 0 0 0 0 0 22 -7 -5 366 103 N N N N N N N N N
1 30014 276 153 -1 -3 0 0 0 0 73 -35 -19 599 181 N N N N 37499 10666 10121 53881 55287
1 29986 247 127 0 1 0 0 0 0 52 -44 -13 836 238 N N N N N N N N N
1 30015 245 65 0 2 0 0 0 0 22 -27 -6 890 279 N N N N 35983 10165 9831 54179 55585
1 29985 238 23 1 -2 0 0 0 0 7 -10 -1 635 212 N N N N N N N N N
1 30017 245 -54 1 -1 0 0 0 0 -18 23 4 320 118 N N N N 41972 11794 9607 53394 54800
1 33159 353 -96 -75 127 -102 1406 -1 -2 -38 23 -64 1293 363 N N N N N N N N N
1 30427 353 -112 4 0 0 0 0 0 -47 38 10 677 228 N N N N 42712 11907 9276 53389 54795
1 29984 369 -115 3 3 0 0 0 0 -54 28 15 352 121 N N N N N N N N N
1 34721 369 -23 44 -129 60 -1400 -1 2 -13 11 72 493 145 N N N N 32595 9043 9072 54866 56272
1 29985 261 -37 -2 1 0 0 0 0 -19 4 6 303 100 N N N N N N N N N
1 30017 274 -54 1 5 0 0 0 0 -27 5 9 175 57 N N N N 28317 7832 8947 55524 56930
1 29984 281 -21 0 -4 0 0 0 0 -12 1 3 301 88 N N N N N N N N N
1 30014 251 6 0 1 0 0 0 0 3 0 -1 138 47 N N N N 26499 7313 8854 55816 57222
1 29986 267 -20 0 0 0 0 0 0 -10 1 3 247 74 N N N N N N N N N
1 30016 256 14 0 0 0 0 0 0 7 -1 -2 195 59 N N N N 26220 7224 8783 55874 57280
1 29984 276 34 1 -1 0 0 0 0 18 -2 -5 311 94 N N N N N N N N N
1 30014 259 50 0 2 0 0 0 0 26 -5 -8 83 29 N N N N 29198 8026 8692 55453 56859
1 29985 256 109 -2 -1 0 0 0 0 55 -19 -16 104 32 N N N N N N N N N
1 30015 252 109 0 0 0 0 0 0 50 -28 -16 145 45 N N N N 30997 8511 8642 55203 56609
1 29986 253 73 -1 -4 0 0 0 0 30 -24 -8 115 33 N N N N N N N N N
1 30016 255 51 2 4 0 0 0 0 20 -19 -6 126 37 N N N N 32884 9019 8597 54943 56349
1 29984 251 33 -2 1 0 0 0 0 12 -13 -4 104 34 N N N N N N N N N
1 30014 262 45 2 -1 0 0 0 0 13 -20 -3 95 28 N N N N 34639 9490 8553 54706 56112
1 29984 261 55 -2 -2 0 0 0 0 16 -24 -5 162 44 N N N N N N N N N
1 30017 259 47 2 1 0 0 0 0 11 -23 -3 125 40 N N N N 36058 9867 8502 54521 55927
1 29983 258 63 0 -2 0 0 0 0 12 -31 -2 358 102 N N N N N N N N N
1 30016 258 5 1 5 0 0 0 0 1 -3 0 25 16 N N N N 37956 10366 8421 54280 55686
1 29986 261 -21 -1 -3 0 0 0 0 -3 11 0 25 7 N N N N N N N N N
1 30015 260 -12 0 3 0 0 0 0 -2 6 1 125 34 N N N N 38924 10624 8397 54154 55560
1 33924 302 -76 -9 121 -8 1391 -2 -2 -18 24 -29 84 26 N N N N N N N N N
1 30310 284 -98 -4 2 0 0 0 0 -29 44 -2 133 36 N N N N 39969 10899 8356 54023 55429
1 29985 283 -85 0 -4 0 0 0 0 -30 35 2 234 67 N N N N N N N N N
1 30310 280 -93 4 5 0 0 0 0 -39 32 6 69 27 N N N N 41415 11276 8295 53846 55252
1 29985 296 -126 -1 -3 0 0 0 0 -59 34 11 200 55 N N N N N N N N N
1 33074 324 -157 6 -126 0 -1395 0 2 -81 25 86 273 79 N N N N 42587 11575 8223 53711 55117
1 29984 294 -87 -3 2 0 0 0 0 -45 1 14 127 43 N N N N N N N N N
1 30018 289 -115 1 1 0 0 0 0 -60 -9 18 280 75 N N N N 43679 11854 8163 53584 54990
1 29982 298 -41 2 0 0 0 0 0 -21 -7 7 149 51 N N N N N N N N N
1 30016 294 -32 -2 -4 0 0 0 0 -16 -6 6 64 24 N N N N 42926 11629 8090 53704 55110
1 29984 277 -7 1 2 0 0 0 0 -3 -1 1 207 57 N N N N N N N N N
1 30016 284 55 -1 0 0 0 0 0 27 10 -9 111 36 N N N N 42159 11406 8034 53821 55227
1 29984 287 49 1 1 0 0 0 0 25 7 -8 59 20 N N N N N N N N N
1 30016 288 -4 0 1 0 0 0 0 -2 -1 0 81 22 N N N N 42914 11601 8003 53731 55137
1 29984 268 -19 0 -2 0 0 0 0 -10 -2 4 228 61 N N N N N N N N N
1 30017 282 -61 0 1 0 0 0 0 -30 -10 9 224 69 N N N N 44609 12039 7934 53530 54936
1 33924 329 129 -7 -123 0 -1382 -2 -2 67 -2 43 435 120 N N N N N N N N N
1 30017 283 183 1 -2 0 0 0 0 95 4 -31 60 29 N N N N 46513 12523 7836 53313 54719
1 32747 320 180 -2 120 -9 1375 0 2 89 -20 -89 93 32 N N N N N N N N N
1 30016 261 77 5 2 0 0 0 0 34 -21 -12 384 97 N N N N 47936 12890 7785 53148 54554
1 29984 285 32 -3 2 0 0 0 0 14 -11 -4 236 80 N N N N N N N N N
1 30017 263 19 1 -2 0 0 0 0 8 -6 -2 172 54 N N N N 51275 13753 7682 52762 54168
1 29984 281 -4 -2 0 0 0 0 0 -2 1 1 186 57 N N N N N N N N N
1 30016 278 -13 3 0 0 0 0 0 -5 5 1 203 59 N N N N 52482 14052 7610 52636 54042
1 29983 278 8 2 2 0 0 0 0 3 -3 -1 127 41 N N N N N N N N N
1 30017 268 26 -3 0 0 0 0 0 11 -9 -3 585 164 N N N N 54294 14501 7507 52449 53855
1 29983 266 34 0 -2 0 0 0 0 12 -13 -4 64 29 N N N N N N N N N
1 30016 268 55 0 2 0 0 0 0 19 -22 -6 72 24 N N N N 56303 15013 7442 52229 53635
1 29986 261 34 0 -3 0 0 0 0 11 -14 -3 120 35 N N N N N N N N N
1 33837 299 -47 -9 130 -10 1416 -2 -2 -16 6 -41 169 48 N N N N 57330 15270 7399 52121 53527
1 29984 286 -95 -3 0 0 0 0 0 -35 38 4 365 98 N N N N N N N N N
1 30311 278 -81 3 -1 0 0 0 0 -34 28 5 20 18 N N N N 59339 15773 7317 51913 53319
1 29984 280 -84 -1 -4 0 0 0 0 -39 24 8 2 1 N N N N N N N N N
1 33371 289 -77 1 -112 0 -1408 -1 2 -37 21 68 34 10 N N N N 60362 16040 7303 51798 53204
1 30806 271 43 5 -8 0 0 0 0 21 -8 -3 218 59 N N N N N N N N N
1 30016 268 50 -1 1 0 0 0 0 25 -10 -7 328 88 N N N N 61660 16357 7233 51672 53078
1 29984 261 111 -1 -2 0 0 0 0 49 -31 -17 166 59 N N N N N N N N N
1 30016 260 75 0 0 0 0 0 0 30 -26 -9 22 8 N N N N 63691 16869 7171 51462 52868
1 29985 257 59 2 1 0 0 0 0 21 -23 -7 57 16 N N N N N N N N N
1 30016 261 66 -1 -1 0 0 0 0 20 -29 -6 64 17 N N N N 64574 17094 7149 51370 52776
1 29983 260 60 0 -2 0 0 0 0 16 -27 -5 60 17 N N N N N N N N N
1 30015 261 43 -1 3 0 0 0 0 10 -21 -3 37 10 N N N N 65412 17307 7128 51283 52689
1 29985 256 23 0 -4 0 0 0 0 4 -11 -1 160 42 N N N N N N N N N
1 30016 256 -17 2 4 0 0 0 0 -3 8 1 253 69 N N N N 66746 17637 7077 51152 52558
1 33808 314 -101 -11 123 -9 1408 -1 -2 -25 34 -30 392 116 N N N N N N N N N
1 30015 305 -106 -1 0 0 0 0 0 -34 46 1 8 10 N N N N 68645 18098 6986 50975 52381
1 30395 306 -115 6 3 0 0 0 0 -45 43 6 143 35 N N N N N N N N N
1 30015 297 -149 -4 1 0 0 0 0 -68 42 14 478 133 N N N N 69213 18215 6914 50939 52345
1 32693 324 -89 27 -127 30 -1409 -1 2 -46 19 80 194 65 N N N N N N N N N
1 30015 248 67 -3 0 0 0 0 0 35 -9 -10 102 31 N N N N 71513 18780 6829 50721 52127
1 29985 258 77 2 -2 0 0 0 0 37 -16 -11 123 36 N N N N N N N N N
1 30016 254 53 -2 1 0 0 0 0 25 -14 -7 92 29 N N N N 73568 19298 6784 50518 51924
1 29984 251 32 1 0 0 0 0 0 14 -9 -5 17 7 N N N N N N N N N
1 30016 266 38 -3 0 0 0 0 0 16 -12 -5 63 14 N N N N 74926 19647 6768 50379 51785
1 29984 255 -98 3 2 0 0 0 0 -43 29 13 758 204 N N N N N N N N N
1 30016 275 -107 0 -2 0 0 0 0 -52 23 15 226 76 N N N N 76435 19967 6617 50279 51685
1 29983 280 -93 1 0 0 0 0 0 -48 12 14 218 65 N N N N N N N N N
1 30017 275 -61 0 0 0 0 0 0 -32 3 10 102 35 N N N N 77565 20224 6542 50190 51596
1 29984 289 -68 1 0 0 0 0 0 -36 0 11 131 36 N N N N N N N N N
1 34427 319 -43 -10 -121 0 -1379 -1 -2 -21 -21 69 204 58 N N N N 78254 20376 6488 50139 51545
1 29984 286 85 1 -2 0 0 0 0 44 6 -13 82 27 N N N N N N N N N
1 30310 291 144 3 1 0 0 0 0 75 -5 -25 55 15 N N N N 78402 20396 6451 50138 51544
1 31807 281 90 0 119 -5 1378 0 2 45 -5 -73 84 23 N N N N N N N N N
1 30015 287 -39 -3 5 0 0 0 0 -19 7 5 174 43 N N N N 78339 20361 6416 50158 51564
1 29987 280 -63 4 -2 0 0 0 0 -32 10 10 260 70 N N N N N N N N N
1 30014 280 32 -1 -3 0 0 0 0 16 -5 -4 263 79 N N N N 79082 20510 6330 50115 51521
1 29983 273 26 -1 2 0 0 0 0 13 -4 -5 94 31 N N N N N N N N N
1 30016 269 55 2 -2 0 0 0 0 27 -11 -8 99 29 N N N N 79896 20696 6282 50051 51457
1 29985 288 59 -2 1 0 0 0 0 28 -15 -8 269 73 N N N N N N N N N
1 30015 269 -7 -1 3 0 0 0 0 -3 2 0 154 48 N N N N 82473 21327 6215 49817 51223
1 29985 285 -29 4 -2 0 0 0 0 -14 8 4 -6 -1 N N N N N N N N N
1 30016 280 -41 -1 -2 0 0 0 0 -20 9 6 158 40 N N N N 83485 21576 6191 49726 51132
1 29983 261 -9 -1 2 0 0 0 0 -4 1 2 48 17 N N N N N N N N N
1 30016 278 -18 3 0 -1 0 -2 0 -9 4 3 42 12 N N N N 84633 21853 6156 49625 51031
1 29986 284 -24 -2 1 0 0 0 0 -12 4 3 42 11 N N N N N N N N N
1 30016 274 -33 0 2 0 0 0 0 -16 5 5 103 23 N N N N 84987 21935 6139 49597 51003
1 29984 273 -81 -4 -1 0 0 0 0 -42 8 13 227 59 N N N N N N N N N
1 30015 262 -63 4 -2 0 0 0 0 -34 2 10 123 39 N N N N 85794 22109 6078 49542 50948
1 29984 283 -5 0 -1 0 0 0 0 -3 0 1 59 19 N N N N N N N N N
1 30015 256 15 -4 -2 0 0 0 0 8 1 -3 102 26 N N N N 86389 22246 6048 49496 50902
1 29984 279 57 2 4 0 0 0 0 31 -3 -8 70 21 N N N N N N N N N
1 30016 267 49 2 -3 0 0 0 0 25 -4 -8 0 1 N N N N 86771 22330 6023 49469 50875
1 29984 257 37 -1 2 0 0 0 0 19 -5 -6 3 0 N N N N N N N N N
1 30016 275 15 1 -2 0 0 -1 0 7 -3 -2 4 -1 N N N N 87000 22387 6020 49448 50854
1 29984 263 -1 -2 0 0 0 0 0 0 1 0 5 0 N N N N N N N N N
1 30016 265 20 2 2 0 0 0 0 10 -4 -3 108 22 N N N N 87077 22403 6013 49443 50849
1 29984 267 -31 0 1 0 0 0 0 -16 5 4 148 41 N N N N N N N N N
1 30016 257 0 1 -2 0 0 0 0 0 0 0 64 18 N N N N 87009 22363 5972 49466 50872
1 29984 256 -14 0 2 0 0 0 0 -7 3 2 258 68 N N N N N N N N N
1 30016 264 52 -3 0 0 0 0 0 27 -9 -7 148 43 N N N N 86711 22248 5906 49522 50928
1 29986 265 26 2 -4 0 0 0 0 12 -5 -4 17 7 N N N N N N N N N
1 30014 258 1 1 2 0 0 0 0 1 0 0 8 3 N N N N 86823 22267 5889 49518 50924
1 29984 265 -9 -4 5 0 0 0 0 -4 1 1 33 8 N N N N N N N N N
1 30018 254 27 4 -4 0 0 -1 0 13 -4 -4 74 16 N N N N 86929 22289 5878 49511 50917
1 29984 259 10 -1 2 0 0 0 0 5 -2 -2 353 90 N N N N N N N N N
1 30014 245 42 0 -1 0 0 0 0 20 -11 -5 73 27 N N N N 87076 22285 5806 49526 50932
1 29984 255 45 0 -1 0 0 0 0 20 -12 -7 4 3 N N N N N N N N N
1 30016 247 36 -1 2 0 0 0 0 16 -11 -4 0 -1 N N N N 85763 21943 5794 49658 51064
1 29985 256 33 1 -4 0 0 0 0 13 -11 -4 3 -1 N N N N N N N N N
1 30015 256 25 2 2 0 0 0 0 10 -9 -3 0 -1 N N N N 85290 21820 5791 49706 51112
1 29986 259 21 0 -1 0 0 0 0 8 -8 -2 6 0 N N N N N N N N N
1 30014 249 15 -1 -1 0 0 0 0 6 -5 -2 6 0 N N N N 84902 21719 5789 49745 51151
1 29985 267 18 -1 3 0 0 0 0 6 -8 -2 97 21 N N N N N N N N N
1 34429 303 -68 -4 127 -10 1415 0 -2 -26 15 -43 1124 283 N N N N 85093 21730 5720 49753 51159
1 29983 295 -144 -4 -3 0 0 0 0 -63 47 9 104 60 N N N N N N N N N
1 30736 282 -125 4 -26 0 -204 0 -1 -62 29 26 14 14 N N N N 88605 22538 5566 49475 50881
1 29557 282 -55 -3 -98 0 -1210 -1 3 -27 8 61 29 8 N N N N N N N N N
1 30016 264 -44 2 1 0 0 0 0 -23 3 7 20 6 N N N N 89065 22647 5552 49437 50843
1 29984 274 -44 1 -2 0 0 0 0 -24 1 7 50 12 N N N N N N N N N
1 30016 286 -39 0 3 0 0 0 0 -20 -1 6 14 1 N N N N 88919 22604 5541 49455 50861
1 29985 276 -18 -3 -2 0 0 0 0 -9 0 4 2 2 N N N N N N N N N
1 30015 282 11 3 -1 0 0 0 0 5 0 -2 6 -1 N N N N 88728 22552 5536 49476 50882
1 29983 273 -22 0 1 0 0 0 0 -12 -1 2 1 -2 N N N N N N N N N
1 30017 275 7 -1 2 0 0 0 0 5 1 0 -2 -2 N N N N 88534 22502 5534 49495 50901
1 29982 271 9 3 0 0 0 0 0 4 -2 -2 -2 -3 N N N N N N N N N
1 30018 274 0 -1 -2 0 0 0 0 0 2 0 6 -2 N N N N 88421 22473 5533 49506 50912
1 34043 327 85 -9 -125 0 -1395 0 -2 46 -13 50 21 0 N N N N N N N N N
1 30015 280 167 -2 -1 0 0 0 0 85 -13 -32 121 31 N N N N 88155 22396 5518 49538 50944
1 34339 328 102 2 123 -9 1392 -1 2 48 -16 -74 108 27 N N N N N N N N N
1 30017 285 27 -1 1 0 0 0 0 13 -7 -4 262 70 N N N N 88524 22464 5472 49521 50927
1 29984 281 0 3 -2 0 0 0 0 -1 0 0 82 25 N N N N N N N N N
1 30015 284 -12 1 4 0 0 0 0 -5 3 2 16 6 N N N N 89132 22595 5432 49479 50885
1 29986 287 15 0 0 0 0 0 0 7 -4 -2 14 4 N N N N N N N N N
1 30014 273 9 -4 0 0 0 0 0 4 -3 -2 61 13 N N N N 89305 22633 5422 49467 50873
1 29986 289 6 5 -1 0 0 0 0 3 -1 0 89 23 N N N N N N N N N
1 30015 289 -5 -4 -3 0 0 0 0 -3 1 0 10 2 N N N N 89655 22708 5399 49443 50849
1 29984 275 -17 4 4 0 0 0 0 -7 5 3 63 17 N N N N N N N N N
1 30015 297 -11 -3 0 0 0 0 0 -5 3 1 55 12 N N N N 90022 22792 5382 49415 50821
1 29984 277 -6 1 -2 0 0 0 0 -3 2 1 174 42 N N N N N N N N N
1 30017 286 -2 -1 2 0 0 -2 0 0 1 0 425 112 N N N N 91084 23019 5312 49343 50749
1 29983 280 -42 3 0 0 0 0 0 -20 10 6 144 46 N N N N N N N N N
1 30016 286 -37 -1 1 0 0 0 0 -17 9 6 47 17 N N N N 91768 23155 5250 49304 50710
1 29986 273 -6 0 -2 0 0 0 0 -4 1 1 13 3 N N N N N N N N N
1 30014 266 -15 -1 -1 0 0 0 0 -7 3 3 12 5 N N N N 91803 23157 5239 49305 50711
1 29986 271 10 0 2 0 0 0 0 5 -2 -2 26 4 N N N N N N N N N
1 30015 270 39 1 -3 0 0 0 0 19 -8 -6 43 9 N N N N 91830 23160 5232 49306 50712
1 29984 262 64 1 2 0 0 0 0 29 -17 -9 36 9 N N N N N N N N N
1 30015 273 72 -4 1 0 0 0 0 31 -23 -10 44 11 N N N N 92137 23227 5214 49284 50690
1 29984 263 83 1 -1 0 0 0 0 32 -30 -10 101 25 N N N N N N N N N
1 33840 304 16 -8 125 -7 1428 -1 -2 4 -20 -48 107 26 N N N N 92677 23346 5187 49245 50651
1 30336 278 -23 -2 -2 0 0 0 0 -8 10 1 156 39 N N N N N N N N N
1 30017 278 -24 -2 6 0 0 0 0 -8 9 0 386 101 N N N N 93883 23609 5120 49161 50567
1 30396 287 -68 4 -3 0 0 0 0 -27 26 4 157 47 N N N N N N N N N
1 30015 282 -51 -2 0 0 0 0 0 -22 17 4 119 36 N N N N 94328 23679 5051 49148 50554
1 32454 297 -82 1 5 0 0 0 0 -38 22 7 268 67 N N N N N N N N N
1 27745 247 -98 8 -103 30 -1426 0 0 -48 27 64 181 53 N N N N 95557 23948 4986 49063 50469
1 32255 285 -45 21 -25 0 0 -1 2 -24 5 23 57 19 N N N N N N N N N
1 30016 248 -8 -2 0 0 0 0 0 -4 0 1 11 6 N N N N 95976 24031 4952 49039 50445
1 29985 245 22 1 -1 0 0 0 0 11 -2 -3 -2 -2 N N N N N N N N N
1 30015 232 14 -1 -3 0 0 0 0 7 -2 -2 -5 -1 N N N N 95792 23983 4949 49057 50463
1 29984 248 1 0 4 0 0 0 0 1 0 -1 12 0 N N N N N N N N N
1 30017 238 10 0 0 0 0 0 0 5 -2 -1 18 2 N N N N 95719 23963 4945 49065 50471
1 29983 255 3 2 0 0 0 0 0 2 0 0 17 3 N N N N N N N N N
1 30017 226 1 -1 0 0 0 0 0 0 0 -1 43 10 N N N N 95670 23946 4937 49073 50479
1 29983 253 9 0 -3 0 0 0 0 5 0 -1 38 9 N N N N N N N N N
1 30016 241 20 -1 3 0 0 0 0 10 -4 -3 49 11 N N N N 96036 24029 4923 49045 50451
1 29985 242 26 2 1 -1 0 0 0 13 -5 -4 99 26 N N N N N N N N N
1 30015 238 15 1 -2 0 0 0 0 8 -2 -1 95 21 N N N N 96428 24110 4897 49021 50427
1 29985 229 56 -1 -2 0 0 0 0 26 -13 -9 176 49 N N N N N N N N N
1 30014 248 32 -1 2 0 0 0 0 16 -8 -3 20 7 N N N N 97930 24460 4856 48902 50308
1 29985 249 -6 -1 3 0 0 0 0 -3 1 0 53 14 N N N N N N N N N
1 30016 222 -15 1 -1 0 0 0 0 -7 4 2 75 15 N N N N 98602 24618 4841 48848 50254
1 29984 235 1 2 0 0 0 0 0 1 1 0 98 26 N N N N N N N N N
1 30016 242 -3 0 -1 0 0 0 0 -2 0 0 142 40 N N N N 98905 24668 4800 48838 50244
1 29984 220 4 0 -1 0 0 0 0 2 -1 0 38 12 N N N N N N N N N
1 30015 244 25 -4 0 0 0 0 0 12 -6 -3 8 3 N N N N 99042 24691 4783 48833 50239
1 29986 244 46 3 2 1 0 -1 0 20 -14 -6 15 3 N N N N N N N N N
1 30015 239 40 -3 -1 0 0 0 0 17 -13 -5 29 4 N N N N 99003 24676 4775 48839 50245
1 29985 234 28 3 -1 0 0 0 0 11 -10 -3 6 0 N N N N N N N N N
1 30015 242 2 1 2 0 0 0 0 1 -1 0 10 4 N N N N 98947 24659 4770 48847 50253
1 29985 247 -15 -1 0 0 0 0 0 -6 6 1 91 18 N N N N N N N N N
1 30015 248 -6 0 0 0 0 0 0 -2 2 1 20 4 N N N N 98654 24576 4754 48880 50286
1 29984 236 3 0 -1 0 0 0 0 1 -1 0 5 1 N N N N N N N N N
1 30016 257 10 0 0 0 0 0 0 4 -4 -1 14 0 N N N N 97988 24407 4750 48941 50347
1 29984 238 12 1 -1 0 0 0 0 5 -4 -1 20 5 N N N N N N N N N
1 30016 275 3 -2 1 0 0 0 0 1 -1 -1 56 13 N N N N 97534 24288 4740 48986 50392
1 33925 293 -85 -9 122 -8 1407 -1 -2 -37 19 -45 137 33 N N N N N N N N N
1 30312 270 -102 1 1 0 0 0 0 -46 30 7 26 8 N N N N 97870 24353 4711 48968 50374
1 30447 278 -95 -2 -25 -1 -191 -1 -1 -47 22 23 27 6 N N N N N N N N N
1 29551 263 10 5 -100 1 -1224 0 3 5 0 50 80 19 N N N N 98195 24426 4698 48944 50350
1 29985 262 45 2 2 0 0 0 0 23 -8 -6 57 14 N N N N N N N N N
1 30016 274 -19 -1 -3 0 0 0 0 -10 4 2 23 7 N N N N 98186 24411 4679 48953 50359
1 29983 264 -28 0 2 0 0 0 0 -14 4 4 27 4 N N N N N N N N N
1 30016 271 2 1 -2 0 0 0 0 1 0 0 39 6 N N N N 98124 24390 4670 48962 50368
1 28741 174 7 248 -57 193 -487 -70 -4 -9 -2 42 171 43 N N N N N N N N N
1 29987 109 59 -29 0 -1 0 -140 0 33 -10 -6 -10 6 N N N N 97738 24275 4639 49010 50416
1 29984 83 54 -37 13 2 0 -133 0 29 -11 -8 -14 -2 N N N N N N N N N
1 29986 54 32 41 -4 -1 0 -133 0 15 -8 -5 27 1 N N N N 97615 24242 4635 49022 50428
1 29975 -21 -9 -50 14 402 0 -103 0 -5 -1 19 3 -2 N N N N N N N N N
1 30092 -161 -49 356 -10 -1 0 -123 0 -55 11 48 -13 4 N N N N 97653 24250 4632 49020 50426
1 29924 -207 -6 -14 -1 2 1 -132 0 -1 1 -3 -188 -45 N N N N N N N N N
1 30032 -284 -2 -23 9 -1 -2 -135 0 -1 2 -4 -25 -9 N N N N 97806 24310 4668 48991 50397
1 30038 -327 39 -33 9 1 1 -132 0 19 -8 4 -34 -8 N N N N N N N N N
1 31243 -381 -12 -80 4 -1 0 -73 4 -2 2 -2 -106 -25 N N N N 98122 24400 4685 48956 50362
1 29983 -396 -16 1 3 0 0 0 0 -8 4 -4 -69 -17 N N N N N N N N N
1 30016 -410 12 -3 2 0 0 0 0 5 -3 2 -122 -30 N N N N 98061 24402 4713 48950 50356
1 29985 -401 32 -1 -2 0 0 0 0 15 -9 5 -115 -29 N N N N N N N N N
1 30015 -400 11 3 -1 0 0 0 0 6 -2 2 -15 -2 N N N N 97742 24343 4746 48965 50371
1 29986 -402 27 1 -2 0 0 0 0 12 -8 4 -30 -6 N N N N N N N N N
1 30013 -400 44 0 4 0 0 0 0 18 -14 6 -83 -18 N N N N 98598 24567 4762 48881 50287
1 29985 -422 -9 -2 -1 0 0 0 0 -4 3 -1 -44 -9 N N N N N N N N N
1 30017 -401 -25 1 -3 0 0 0 0 -10 7 -3 -28 -7 N N N N 99001 24676 4775 48840 50246
1 29982 -418 4 1 2 0 0 0 0 1 -1 0 -44 -7 N N N N N N N N N
1 30018 -406 44 0 -1 0 0 -7 0 19 -14 6 -264 -68 N N N N 99095 24724 4813 48815 50221
1 29984 -423 58 -1 2 0 0 0 0 22 -21 7 -95 -26 N N N N N N N N N
1 30015 -402 5 0 -2 0 0 0 0 2 -2 2 -71 -19 N N N N 98915 24700 4846 48818 50224
1 29985 -434 -17 -2 -2 0 0 0 0 -6 6 -2 -175 -45 N N N N N N N N N
1 30016 -403 -8 3 2 0 0 0 0 -4 3 -1 -134 -34 N N N N 97182 24297 4894 48954 50360
1 29983 -423 -27 0 1 0 0 0 0 -10 10 -4 -113 -30 N N N N N N N N N
1 30016 -396 9 -1 2 0 0 0 0 3 -3 1 -39 -10 N N N N 96214 24077 4929 49027 50433
1 29984 -410 -2 0 -5 0 0 0 0 0 0 0 -23 -3 N N N N N N N N N
1 30016 -404 1 -2 1 0 0 0 0 0 -1 0 -10 0 N N N N 95953 24017 4938 49047 50453
1 29984 -406 -6 3 -3 0 0 0 0 -2 2 0 -1 3 N N N N N N N N N
1 33602 -454 -143 -2 -126 0 -1394 -1 -2 -62 15 36 -137 -32 N N N N 96200 24086 4949 49020 50426
1 32634 -444 -167 7 126 0 1403 0 2 -84 57 -83 -332 -87 N N N N N N N N N
1 30017 -403 -75 -3 8 0 0 0 0 -39 5 -17 -243 -66 N N N N 95720 24016 5030 49030 50436
1 29983 -407 1 -4 0 0 0 0 0 1 1 -1 -220 -61 N N N N N N N N N
1 30015 -398 -96 3 -3 0 0 0 0 -50 -2 -16 -391 -105 N N N N 94420 23756 5139 49104 50510
1 29986 -413 -69 -2 1 0 0 0 0 -36 -6 -12 -133 -41 N N N N N N N N N
1 30015 -394 -47 2 0 0 0 0 0 -24 -7 -9 -95 -27 N N N N 93111 23460 5194 49202 50608
1 29985 -405 -21 -4 1 0 0 0 0 -10 -3 -4 -38 -8 N N N N N N N N N
1 30016 -414 -11 4 0 0 0 0 0 -6 -2 -2 -78 -19 N N N N 92385 23290 5216 49261 50667
1 29984 -399 29 1 -1 0 0 0 0 15 4 5 -36 -8 N N N N N N N N N
1 30015 -412 49 -1 4 0 0 0 0 24 8 8 -75 -17 N N N N 91950 23192 5235 49294 50700
1 29983 -414 109 1 2 0 0 0 0 57 8 18 -157 -38 N N N N N N N N N
1 34730 -486 281 3 103 0 1193 2 -3 143 -16 -1 -567 -155 N N N N 91895 23240 5339 49256 50662
1 29444 -363 120 -20 -102 -29 -1199 -3 3 57 -46 65 -84 -28 N N N N N N N N N
1 30018 -353 28 -4 -4 0 0 0 0 12 -10 3 -63 -19 N N N N 90467 22904 5382 49373 50779
1 29983 -349 29 -2 -6 0 0 0 0 13 -11 5 -77 -21 N N N N N N N N N
1 30015 -363 27 0 6 0 0 0 0 9 -9 2 -83 -18 N N N N 89752 22740 5411 49428 50834
1 29984 -346 1 -1 -4 0 0 0 0 2 -1 0 -13 -4 N N N N N N N N N
1 30016 -363 26 2 2 0 0 0 0 8 -10 3 -18 -1 N N N N 89460 22672 5422 49452 50858
1 29985 -358 1 2 3 0 0 0 0 0 0 0 -336 -85 N N N N N N N N N
1 30015 -334 -17 -1 0 0 0 0 0 -6 7 -2 -80 -27 N N N N 88780 22537 5486 49491 50897
1 29984 -363 -23 -2 -6 0 0 0 0 -7 8 -2 -130 -36 N N N N N N N N N
1 30018 -364 -8 3 3 0 0 0 0 -4 3 -1 -21 -5 N N N N 88342 22445 5519 49519 50925
1 33690 -412 -142 4 -137 8 -1406 0 -2 -61 15 41 -5 1 N N N N N N N N N
1 31075 -392 -185 2 123 0 1405 0 2 -92 64 -80 1 3 N N N N 88625 22519 5523 49491 50897
