sg_data_point,time,depth_corrected,latitude,longitude,temperature,salinity,dissolved_oxygen_sat,PAR_470nm,particle_concentration_700nm,chlorophyll_695nm,ctd_time,ctd_depth
1484,2004-10-15 20:44:06.194000000,53.116745,47.52071,-122.4847,10.22011,29.649813,290.4482,357.0,106.0,93.0,2004-10-15 20:44:06.194000000,41.609303
1485,2004-10-15 20:44:16.193000064,51.39032,47.52072,-122.48475,10.222602,29.647402,290.43686,285.0,104.0,81.0,2004-10-15 20:44:16.193000064,39.884937
1486,2004-10-15 20:44:26.194000000,49.454308,47.520737,-122.4848,10.227021,29.64469,290.41382,296.0,103.0,80.0,2004-10-15 20:44:26.194000000,37.954082
1487,2004-10-15 20:44:36.194999936,47.717873,47.520752,-122.484856,10.229907,29.642977,290.39865,322.0,99.0,83.0,2004-10-15 20:44:36.194999936,36.21249
1488,2004-10-15 20:44:46.194999936,45.97144,47.520767,-122.48491,10.234571,29.639378,290.3757,299.0,102.0,89.0,2004-10-15 20:44:46.194999936,34.46812
1489,2004-10-15 20:44:56.193000064,44.085278,47.520782,-122.48496,10.239274,29.635914,290.35226,286.0,100.0,82.0,2004-10-15 20:44:56.193000064,32.578865
1490,2004-10-15 20:45:06.193000064,42.41865,47.5208,-122.485016,10.240744,29.635263,290.34415,301.0,102.0,91.0,2004-10-15 20:45:06.193000064,30.911211
1491,2004-10-15 20:45:16.193000064,40.682156,47.52082,-122.48507,10.243241,29.633871,290.33087,324.0,104.0,92.0,2004-10-15 20:45:16.193000064,29.177809
1492,2004-10-15 20:45:24.270000000,39.324886,47.520836,-122.48512,10.244529,29.632849,290.32462,451.0,123.0,89.0,2004-10-15 20:45:24.270000000,27.820536
1493,2004-10-15 20:45:36.193000064,37.4686,47.52085,-122.48517,10.245626,29.632648,290.318,337.0,103.0,86.0,2004-10-15 20:45:36.193000064,25.897993
1494,2004-10-15 20:45:46.193000064,36.24105,47.52087,-122.48523,10.245327,29.633234,290.31882,295.0,98.0,90.0,2004-10-15 20:45:46.193000064,24.66733
1495,2004-10-15 20:45:56.194999936,34.853806,47.520885,-122.485275,10.24942,29.629623,290.29953,292.0,99.0,90.0,2004-10-15 20:45:56.194999936,23.285273
1496,2004-10-15 20:46:06.194999936,33.61626,47.520897,-122.48532,10.251113,29.628702,290.2905,359.0,107.0,86.0,2004-10-15 20:46:06.194999936,22.041502
1497,2004-10-15 20:46:16.194000000,32.368725,47.52091,-122.48537,10.254314,29.626562,290.27414,311.0,110.0,83.0,2004-10-15 20:46:16.194000000,20.793966
1498,2004-10-15 20:46:26.194000000,31.111202,47.52092,-122.48541,10.267158,29.6181,290.20834,292.0,101.0,83.0,2004-10-15 20:46:26.194000000,19.543703
1499,2004-10-15 20:46:33.364000128,30.163063,47.520924,-122.48545,10.278106,29.611837,290.1505,313.0,99.0,80.0,2004-10-15 20:46:33.364000128,18.587269
1500,2004-10-15 20:46:38.540999936,29.574219,47.520927,-122.48548,10.283991,29.60727,290.12167,323.0,103.0,88.0,2004-10-15 20:46:38.540999936,18.003609
1501,2004-10-15 20:46:43.612999936,28.875584,47.52093,-122.485504,10.29126,29.602196,290.085,283.0,101.0,92.0,2004-10-15 20:46:43.612999936,17.3029
1502,2004-10-15 20:46:49.163000064,28.21687,47.520935,-122.48553,10.30371,29.596107,290.01736,215.0,98.0,86.0,2004-10-15 20:46:49.163000064,16.641077
1503,2004-10-15 20:46:53.579999872,27.588097,47.52094,-122.48555,10.304906,29.595613,290.0107,50.0,101.0,91.0,2004-10-15 20:46:53.579999872,16.01023
1504,2004-10-15 20:46:59.173000064,26.819595,47.520943,-122.48557,10.305577,29.595509,290.00665,50.0,103.0,100.0,2004-10-15 20:46:59.173000064,15.239651
1505,2004-10-15 20:47:03.868999936,26.160873,47.520947,-122.485596,10.309367,29.59326,289.9868,52.0,99.0,89.0,2004-10-15 20:47:03.868999936,14.584043
1506,2004-10-15 20:47:09.015000064,25.611938,47.52095,-122.48561,10.312574,29.591097,289.9705,52.0,101.0,96.0,2004-10-15 20:47:09.015000064,14.036145
1507,2004-10-15 20:47:14.065000064,24.86339,47.520954,-122.485634,10.327737,29.5822,289.89096,50.0,96.0,90.0,2004-10-15 20:47:14.065000064,13.300042
1508,2004-10-15 20:47:19.046000000,24.114838,47.520954,-122.48566,10.371451,29.560907,289.6538,48.0,95.0,86.0,2004-10-15 20:47:19.046000000,12.541117
1509,2004-10-15 20:47:24.020000000,23.515995,47.520958,-122.48568,10.381755,29.555466,289.59875,50.0,101.0,99.0,2004-10-15 20:47:24.020000000,11.939161
1510,2004-10-15 20:47:29.063999872,22.787397,47.520958,-122.485695,10.381745,29.555458,289.59882,48.0,99.0,100.0,2004-10-15 20:47:29.063999872,11.206417
1511,2004-10-15 20:47:38.494999936,21.609661,47.52096,-122.485725,10.386567,29.551283,289.57608,50.0,100.0,97.0,2004-10-15 20:47:38.494999936,10.030756
1512,2004-10-15 20:47:46.792000000,20.521748,47.520966,-122.48576,10.388321,29.549486,289.56833,51.0,93.0,91.0,2004-10-15 20:47:46.792000000,8.9729185
1513,2004-10-15 20:47:51.961999872,19.823084,47.52097,-122.485794,10.387914,29.551098,289.56793,53.0,97.0,94.0,2004-10-15 20:47:51.961999872,8.268033
1514,2004-10-15 20:47:56.987999872,19.24419,47.520973,-122.48582,10.39251,29.548805,289.54312,49.0,97.0,89.0,2004-10-15 20:47:56.987999872,7.6860275
1515,2004-10-15 20:48:01.950000000,18.485636,47.520977,-122.48584,10.394504,29.547829,289.53232,50.0,96.0,97.0,2004-10-15 20:48:01.950000000,6.929548
1516,2004-10-15 20:48:06.982000128,17.906736,47.52098,-122.48586,10.396638,29.547312,289.5198,49.0,94.0,88.0,2004-10-15 20:48:06.982000128,6.3537602
1517,2004-10-15 20:48:12.015000064,17.208065,47.52099,-122.485886,10.395739,29.548752,289.52283,52.0,95.0,96.0,2004-10-15 20:48:12.015000064,5.6519766
1518,2004-10-15 20:48:16.992000128,16.579258,47.520996,-122.485916,10.396008,29.549963,289.5189,50.0,96.0,94.0,2004-10-15 20:48:16.992000128,5.020058
1519,2004-10-15 20:48:21.970000000,15.980391,47.521004,-122.48594,10.396312,29.549408,289.518,48.0,95.0,95.0,2004-10-15 20:48:21.970000000,4.429488
1520,2004-10-15 20:48:26.937000064,15.241787,47.521015,-122.48596,10.395186,29.54987,289.52423,48.0,94.0,89.0,2004-10-15 20:48:26.937000064,3.6898475
1521,2004-10-15 20:48:31.938000000,14.58303,47.521027,-122.48599,10.396242,29.549412,289.51843,51.0,94.0,92.0,2004-10-15 20:48:31.938000000,3.0321271
1522,2004-10-15 20:48:39.596999936,13.564947,47.52104,-122.48602,10.39707,29.550093,289.51193,49.0,94.0,92.0,2004-10-15 20:48:39.596999936,2.0119703
1523,2004-10-15 20:48:47.983000064,12.536877,47.52107,-122.48606,10.400159,29.549635,289.4933,55.0,96.0,104.0,2004-10-15 20:48:47.983000064,0.98286366
1524,2004-10-15 20:48:53.164000000,11.838186,47.52109,-122.4861,10.4053545,,,47.0,94.0,99.0,2004-10-15 20:48:53.164000000,0.27691287
1525,2004-10-15 20:48:58.260999936,11.139493,47.521103,-122.48611,10.416669,,,53.0,96.0,95.0,2004-10-15 20:48:58.260999936,-0.42592955
1526,2004-10-15 20:49:03.173000064,10.630443,47.521114,-122.486115,10.428395,,,50.0,94.0,90.0,2004-10-15 20:49:03.173000064,-0.938091
1527,2004-10-15 20:49:08.154999936,10.011597,47.521126,-122.486115,10.475664,,,46.0,97.0,109.0,2004-10-15 20:49:08.154999936,-1.5559
1528,2004-10-15 21:00:14.181999872,0.0,47.522274,-122.48659,11.190263,,,-60.0,102.0,-224.0,2004-10-15 21:00:14.181999872,-12.971538
1529,2004-10-15 21:00:18.602000000,-0.059890747,47.522278,-122.486595,11.19678,,,-19.0,62.0,47.0,2004-10-15 21:00:18.602000000,-13.031405
1530,2004-10-15 21:00:24.436000128,0.0,47.522285,-122.4866,11.205381,,,328.0,99.0,177.0,2004-10-15 21:00:24.436000128,-12.971309
1531,2004-10-15 21:00:28.545000064,0.039928436,47.522293,-122.48662,11.21144,,,194.0,71.0,-73.0,2004-10-15 21:00:28.545000064,-12.931582
1532,2004-10-15 21:00:34.362000000,-0.039927483,47.522305,-122.486626,11.217809,,,447.0,102.0,-35.0,2004-10-15 21:00:34.362000000,-13.011463
1533,2004-10-15 21:00:38.769000064,-0.029945374,47.522312,-122.48664,11.18631,,,270.0,106.0,237.0,2004-10-15 21:00:38.769000064,-13.00147
1534,2004-10-15 21:00:44.687000064,-0.029945374,47.52232,-122.48666,11.190196,,,512.0,105.0,210.0,2004-10-15 21:00:44.687000064,-13.001445
1535,2004-10-15 21:00:50.477999872,0.019964218,47.52233,-122.486664,11.193351,,,217.0,92.0,129.0,2004-10-15 21:00:50.477999872,-12.9512825
1536,2004-10-15 21:00:54.917000064,-0.059890747,47.52234,-122.48668,11.214784,,,393.0,100.0,-77.0,2004-10-15 21:00:54.917000064,-13.031403
1537,2004-10-15 21:01:00.487999872,0.039928436,47.52235,-122.486694,11.203952,,,349.0,125.0,-15.0,2004-10-15 21:01:00.487999872,-12.931613
1538,2004-10-15 21:01:05.727999872,-0.019963264,47.522358,-122.4867,11.1954155,,,205.0,102.0,-29.0,2004-10-15 21:01:05.727999872,-12.991433
1539,2004-10-15 21:01:11.517999872,-0.069872856,47.52237,-122.48672,11.185984,,,370.0,76.0,114.0,2004-10-15 21:01:11.517999872,-13.041358
1540,2004-10-15 21:01:18.839999872,-0.019963264,47.52238,-122.48673,11.174056,,,30.0,92.0,11.0,2004-10-15 21:01:18.839999872,-12.991396
1541,2004-10-15 21:01:24.878999936,-0.04990959,47.522392,-122.48675,11.164218,,,124.0,96.0,-117.0,2004-10-15 21:01:24.878999936,-13.021454
1542,2004-10-15 21:01:31.664999936,0.04990959,47.522404,-122.48676,11.153413,,,151.0,99.0,99.0,2004-10-15 21:01:31.664999936,-12.921435
1543,2004-10-15 21:01:37.726000128,0.07985592,47.522415,-122.48678,11.149625,,,356.0,104.0,81.0,2004-10-15 21:01:37.726000128,-12.891333
1544,2004-10-15 21:01:43.763000064,0.009982109,47.522423,-122.48679,11.154699,,,296.0,96.0,-7.0,2004-10-15 21:01:43.763000064,-12.960126
1545,2004-10-15 21:01:49.828999936,0.04990959,47.522434,-122.48681,11.159343,,,58.0,101.0,283.0,2004-10-15 21:01:49.828999936,-12.920406
1546,2004-10-15 21:01:57.622999936,0.07985592,47.522446,-122.486824,11.165309,,,-59.0,108.0,53.0,2004-10-15 21:01:57.622999936,-12.88995
1547,2004-10-15 21:02:03.687000064,0.13974762,47.522457,-122.48684,11.1692295,,,211.0,100.0,49.0,2004-10-15 21:02:03.687000064,-12.830136
1548,2004-10-15 21:02:09.746000000,0.18965721,47.52247,-122.486855,11.158591,,,-13.0,103.0,20.0,2004-10-15 21:02:09.746000000,-12.779167
1549,2004-10-15 21:02:15.826999936,0.38929558,47.52248,-122.48687,11.148337,,,73.0,115.0,172.0,2004-10-15 21:02:15.826999936,-12.576343
1550,2004-10-15 21:02:21.888999936,0.44918728,47.52249,-122.486885,11.132048,,,91.0,97.0,164.0,2004-10-15 21:02:21.888999936,-12.517294
1551,2004-10-15 21:02:27.946000128,0.38929558,47.522503,-122.4869,11.116072,,,120.0,103.0,88.0,2004-10-15 21:02:27.946000128,-12.576343
1552,2004-10-15 21:02:34.013000064,0.40925884,47.52251,-122.48691,11.094657,,,-8.0,95.0,131.0,2004-10-15 21:02:34.013000064,-12.556524
1553,2004-10-15 21:02:40.052000000,0.6588068,47.522522,-122.48692,10.964235,,,339.0,98.0,52.0,2004-10-15 21:02:40.052000000,-12.306385
1554,2004-10-15 21:02:46.141000064,1.008173,47.522533,-122.48694,10.842664,,,385.0,110.0,226.0,2004-10-15 21:02:46.141000064,-11.953636
1555,2004-10-15 21:02:52.204000000,1.3775024,47.522545,-122.48695,10.753115,,,246.0,97.0,110.0,2004-10-15 21:02:52.204000000,-11.585746
1556,2004-10-15 21:02:58.260000000,1.666976,47.522552,-122.48697,10.723117,,,273.0,101.0,84.0,2004-10-15 21:02:58.260000000,-11.293679
1557,2004-10-15 21:03:04.318000128,2.2059956,47.522564,-122.486984,10.711164,,,331.0,99.0,113.0,2004-10-15 21:03:04.318000128,-10.756367
1558,2004-10-15 21:03:16.193000064,4.162424,47.52258,-122.48701,10.663513,,,311.0,100.0,115.0,2004-10-15 21:03:16.193000064,-8.800299
1559,2004-10-15 21:03:22.489000064,5.729549,47.522594,-122.48702,10.635634,,,310.0,102.0,151.0,2004-10-15 21:03:22.489000064,-7.240486
1560,2004-10-15 21:03:28.946000128,7.715888,47.522606,-122.48704,10.586943,,,299.0,99.0,170.0,2004-10-15 21:03:28.946000128,-5.2372036
1561,2004-10-15 21:03:37.934999936,10.171336,47.52262,-122.48706,10.536338,,,266.0,96.0,137.0,2004-10-15 21:03:37.934999936,-2.6955948
1562,2004-10-15 21:03:43.158000000,11.329179,47.522633,-122.487076,10.445135,,,309.0,108.0,128.0,2004-10-15 21:03:43.158000000,-1.5181897
1563,2004-10-15 21:03:48.122999936,12.477035,47.52264,-122.48708,10.394181,,,282.0,97.0,109.0,2004-10-15 21:03:48.122999936,-0.34726214
1564,2004-10-15 21:03:53.099999872,13.535051,47.52265,-122.4871,10.391701,,,261.0,97.0,116.0,2004-10-15 21:03:53.099999872,0.7254049
1565,2004-10-15 21:03:58.124999936,14.493252,47.52266,-122.487114,10.390751,,,248.0,97.0,102.0,2004-10-15 21:03:58.124999936,1.6871791
1566,2004-10-15 21:04:03.190999936,15.561239,47.522675,-122.48712,10.388544,29.569191,289.5305,285.0,98.0,98.0,2004-10-15 21:04:03.190999936,2.749464
1567,2004-10-15 21:04:08.104000128,16.369713,47.522697,-122.487144,10.388699,29.566814,289.5339,284.0,100.0,110.0,2004-10-15 21:04:08.104000128,3.5586455
1568,2004-10-15 21:04:13.131000064,17.377804,47.522717,-122.48716,10.379107,29.569756,289.58905,358.0,107.0,107.0,2004-10-15 21:04:13.131000064,4.565322
1569,2004-10-15 21:04:18.092000000,18.286081,47.52274,-122.48718,10.374068,29.572577,289.6157,293.0,99.0,111.0,2004-10-15 21:04:18.092000000,5.470784
1570,2004-10-15 21:04:23.164999936,19.194353,47.522762,-122.4872,10.366972,29.573828,289.65823,262.0,98.0,101.0,2004-10-15 21:04:23.164999936,6.374182
1571,2004-10-15 21:04:28.132000000,20.102623,47.52278,-122.48722,10.354102,29.578865,289.7303,269.0,98.0,96.0,2004-10-15 21:04:28.132000000,7.2859254
1572,2004-10-15 21:04:33.099999872,21.110695,47.5228,-122.48724,10.319005,29.595758,289.92114,270.0,97.0,90.0,2004-10-15 21:04:33.099999872,8.298213
1573,2004-10-15 21:04:38.125999872,22.128746,47.522823,-122.48727,10.305043,29.603346,289.9955,330.0,101.0,98.0,2004-10-15 21:04:38.125999872,9.323391
1574,2004-10-15 21:04:43.091000064,23.02702,47.522842,-122.48729,10.303692,29.604225,290.00244,276.0,102.0,97.0,2004-10-15 21:04:43.091000064,10.215952
1575,2004-10-15 21:04:48.122000000,23.955233,47.52286,-122.48731,10.2890625,29.610575,290.08337,296.0,100.0,91.0,2004-10-15 21:04:48.122000000,11.139235
1576,2004-10-15 21:04:53.086999936,24.903402,47.52288,-122.48734,10.258374,29.62906,290.24374,326.0,108.0,90.0,2004-10-15 21:04:53.086999936,12.093044
1577,2004-10-15 21:04:58.118000000,25.851568,47.522896,-122.487366,10.251127,29.634129,290.28033,321.0,103.0,92.0,2004-10-15 21:04:58.118000000,13.03557
1578,2004-10-15 21:05:03.084000128,26.749826,47.522915,-122.4874,10.250215,29.634659,290.28516,346.0,105.0,82.0,2004-10-15 21:05:03.084000128,13.930347
1579,2004-10-15 21:05:08.111000064,27.697983,47.52293,-122.48743,10.24843,29.634642,290.2965,274.0,100.0,90.0,2004-10-15 21:05:08.111000064,14.881287
1580,2004-10-15 21:05:13.088000000,28.596233,47.522945,-122.48745,10.2463,29.635822,290.30783,339.0,108.0,95.0,2004-10-15 21:05:13.088000000,15.776062
1581,2004-10-15 21:05:18.127000064,29.524422,47.52296,-122.48748,10.247555,29.634224,290.30283,303.0,102.0,88.0,2004-10-15 21:05:18.127000064,16.70081
1582,2004-10-15 21:05:23.204999936,30.482544,47.522976,-122.48751,10.2469225,29.634953,290.3055,402.0,108.0,91.0,2004-10-15 21:05:23.204999936,17.64617
1583,2004-10-15 21:05:28.102999936,31.490566,47.52299,-122.48754,10.247226,29.634558,290.30432,323.0,107.0,100.0,2004-10-15 21:05:28.102999936,18.656837
1584,2004-10-15 21:05:33.132999936,32.458664,47.523003,-122.48757,10.248374,29.633509,290.29895,289.0,100.0,86.0,2004-10-15 21:05:33.132999936,19.642666
1585,2004-10-15 21:05:39.785000064,33.806007,47.52302,-122.48761,10.248712,29.63287,290.298,300.0,104.0,93.0,2004-10-15 21:05:39.785000064,20.987915
1586,2004-10-15 21:05:50.596999936,35.831993,47.52304,-122.48766,10.249492,29.632189,290.2943,298.0,102.0,92.0,2004-10-15 21:05:50.596999936,23.013206
1587,2004-10-15 21:06:00.596999936,37.738197,47.523067,-122.48773,10.2502165,29.631495,290.29102,295.0,102.0,96.0,2004-10-15 21:06:00.596999936,24.919413
1588,2004-10-15 21:06:11.068000128,39.843987,47.52309,-122.48779,10.249427,29.631813,290.2954,335.0,102.0,89.0,2004-10-15 21:06:11.068000128,27.02729
1589,2004-10-15 21:06:21.069999872,41.720215,47.523113,-122.48786,10.242895,29.636086,290.32895,298.0,100.0,88.0,2004-10-15 21:06:21.069999872,28.90282
1590,2004-10-15 21:06:31.596000000,43.706203,47.523136,-122.48792,10.242011,29.637234,290.33246,398.0,107.0,94.0,2004-10-15 21:06:31.596000000,30.890205
1591,2004-10-15 21:06:41.596999936,45.632294,47.52316,-122.48799,10.237876,29.639637,290.35425,300.0,100.0,96.0,2004-10-15 21:06:41.596999936,32.821938
1592,2004-10-15 21:06:52.068000128,47.628223,47.52318,-122.48805,10.226638,29.647024,290.4119,337.0,103.0,81.0,2004-10-15 21:06:52.068000128,34.817158
1593,2004-10-15 21:07:05.592000000,50.043274,47.523197,-122.48813,10.223725,29.648756,290.4272,295.0,104.0,89.0,2004-10-15 21:07:05.592000000,37.259327
1594,2004-10-15 21:07:16.418999936,51.63001,47.523216,-122.488205,10.226493,29.647388,290.41214,327.0,103.0,89.0,2004-10-15 21:07:16.418999936,38.882122
1595,2004-10-15 21:07:26.418999936,52.797596,47.52323,-122.488266,10.219182,29.651136,290.45166,321.0,103.0,83.0,2004-10-15 21:07:26.418999936,40.0489
1596,2004-10-15 21:07:36.418999936,54.04501,47.523247,-122.48833,10.215311,29.654007,290.47092,289.0,100.0,88.0,2004-10-15 21:07:36.418999936,41.296314
1597,2004-10-15 21:07:46.418999936,55.242523,47.523266,-122.48839,10.213252,29.655787,290.48068,318.0,102.0,81.0,2004-10-15 21:07:46.418999936,42.494637
1598,2004-10-15 21:07:56.418999936,56.459984,47.52328,-122.48845,10.2108345,29.656801,290.49417,349.0,104.0,89.0,2004-10-15 21:07:56.418999936,43.71048
1599,2004-10-15 21:08:06.420000128,57.68742,47.523293,-122.48851,10.211159,29.656828,290.49207,352.0,103.0,96.0,2004-10-15 21:08:06.420000128,44.94116
1600,2004-10-15 21:08:16.421000064,58.904865,47.523304,-122.48856,10.206652,29.659718,290.51535,294.0,103.0,84.0,2004-10-15 21:08:16.421000064,46.157795
1601,2004-10-15 21:08:26.418999936,60.172203,47.523315,-122.488625,10.197612,29.665617,290.56186,337.0,109.0,83.0,2004-10-15 21:08:26.418999936,47.42432
1602,2004-10-15 21:08:36.421000064,61.239952,47.523327,-122.488686,10.198799,29.66536,290.55478,347.0,106.0,88.0,2004-10-15 21:08:36.421000064,48.487225
1603,2004-10-15 21:08:46.418999936,62.43742,47.523335,-122.48874,10.1971,29.666151,290.56412,606.0,122.0,89.0,2004-10-15 21:08:46.418999936,49.698524
1604,2004-10-15 21:08:56.418999936,63.425327,47.523346,-122.4888,10.199154,29.664013,290.55502,325.0,105.0,90.0,2004-10-15 21:08:56.418999936,50.68643
1605,2004-10-15 21:09:06.418999936,64.54295,47.523354,-122.48885,10.201836,29.663136,290.5396,340.0,108.0,90.0,2004-10-15 21:09:06.418999936,51.783035
1606,2004-10-15 21:09:19.538000128,66.02979,47.52336,-122.48892,10.197158,29.66639,290.56332,354.0,113.0,86.0,2004-10-15 21:09:19.538000128,53.27385
1607,2004-10-15 21:09:30.359999872,67.217255,47.523373,-122.48899,10.197008,29.66611,290.5648,433.0,114.0,88.0,2004-10-15 21:09:30.359999872,54.475067
1608,2004-10-15 21:09:40.835000064,68.26501,47.523384,-122.48905,10.201051,29.663908,290.54318,300.0,101.0,78.0,2004-10-15 21:09:40.835000064,55.53356
1609,2004-10-15 21:09:50.832000000,69.33272,47.5234,-122.48911,10.200942,29.664581,290.5426,326.0,106.0,86.0,2004-10-15 21:09:50.832000000,56.59464
1610,2004-10-15 21:10:01.300000000,70.42037,47.523415,-122.489174,10.194826,29.668428,290.57434,602.0,135.0,89.0,2004-10-15 21:10:01.300000000,57.66925
1611,2004-10-15 21:10:11.300000000,71.69762,47.52343,-122.489235,10.195718,29.66802,290.56943,337.0,107.0,94.0,2004-10-15 21:10:11.300000000,58.972027
1612,2004-10-15 21:10:21.556999936,72.715416,47.52345,-122.489296,10.2001915,29.664928,290.54675,351.0,105.0,85.0,2004-10-15 21:10:21.556999936,59.97323
1613,2004-10-15 21:10:35.440000000,74.57138,47.523476,-122.48937,10.196604,29.667189,290.56537,396.0,111.0,85.0,2004-10-15 21:10:35.440000000,61.816246
1614,2004-10-15 21:10:46.240999936,75.798706,47.5235,-122.48945,10.19592,29.667818,290.56854,377.0,110.0,83.0,2004-10-15 21:10:46.240999936,63.03641
1615,2004-10-15 21:10:56.242000128,77.06594,47.523518,-122.48951,10.195919,29.667877,290.56842,418.0,114.0,92.0,2004-10-15 21:10:56.242000128,64.317245
1616,2004-10-15 21:11:06.240999936,78.24336,47.523533,-122.48957,10.195143,29.66903,290.57123,332.0,108.0,86.0,2004-10-15 21:11:06.240999936,65.4787
1617,2004-10-15 21:11:16.240999936,79.30103,47.523544,-122.48963,10.194812,29.669363,290.5727,473.0,119.0,84.0,2004-10-15 21:11:16.240999936,66.54032
1618,2004-10-15 21:11:26.240999936,80.51836,47.523552,-122.48969,10.195959,29.668552,290.56693,333.0,110.0,83.0,2004-10-15 21:11:26.240999936,67.757645
1619,2004-10-15 21:11:36.240999936,81.975136,47.523563,-122.48975,10.195337,29.668413,290.57114,389.0,109.0,81.0,2004-10-15 21:11:36.240999936,69.211266
1620,2004-10-15 21:11:46.240999936,83.27226,47.52357,-122.48981,10.194971,29.669197,290.572,447.0,113.0,84.0,2004-10-15 21:11:46.240999936,70.52763
1621,2004-10-15 21:11:56.240999936,84.58934,47.52358,-122.48987,10.194789,29.668839,290.57382,391.0,112.0,86.0,2004-10-15 21:11:56.240999936,71.8318
1622,2004-10-15 21:12:06.240999936,85.766716,47.52359,-122.48993,10.195019,29.668745,290.57254,517.0,120.0,82.0,2004-10-15 21:12:06.240999936,73.02618
