sg_data_point,time,depth_corrected,latitude,longitude,temperature,salinity,dissolved_oxygen,instrument_dissolved_oxygen,PAR_470nm,particle_concentration_700nm,chlorophyll_695nm,ctd_time,ctd_depth
2276,2024-05-31 23:21:45.989000064,55.143196,47.541817,-122.51207,10.228736,29.65428,222.76326,235.55472,548.0,127.0,88.0,2004-10-15 23:21:45.989000064,40.78851
2277,2024-05-31 23:21:55.987999872,54.095364,47.54185,-122.51207,10.227737,29.657293,222.70578,235.50293,519.0,131.0,86.0,2004-10-15 23:21:55.987999872,39.72619
2278,2024-05-31 23:22:05.990000000,53.14732,47.54189,-122.51207,10.227767,29.656626,222.84471,235.65146,489.0,128.0,82.0,2004-10-15 23:22:05.990000000,38.765713
2279,2024-05-31 23:22:20.522000128,51.84001,47.541927,-122.51207,10.227767,29.656097,222.60008,235.38414,610.0,139.0,109.0,2004-10-15 23:22:20.522000128,37.400345
2280,2024-05-31 23:22:31.342999936,51.211304,47.541973,-122.51207,10.227756,29.65494,222.79683,235.61711,485.0,140.0,81.0,2004-10-15 23:22:31.342999936,36.765427
2281,2024-05-31 23:22:41.342000000,50.353065,47.542007,-122.51208,10.227373,29.655111,222.79395,235.5958,758.0,137.0,82.0,2004-10-15 23:22:41.342000000,35.90615
2282,2024-05-31 23:22:50.841000064,49.70439,47.54204,-122.512085,10.227567,29.65574,222.82281,235.64725,397.0,118.0,83.0,2004-10-15 23:22:50.841000064,35.2699
2283,2024-05-31 23:23:01.342000000,48.896046,47.542076,-122.51211,10.226986,29.655912,222.96748,235.76201,870.0,160.0,88.0,2004-10-15 23:23:01.342000000,34.486435
2284,2024-05-31 23:23:11.341000064,48.337185,47.542114,-122.51212,10.227025,29.655537,222.9271,235.70844,627.0,126.0,86.0,2004-10-15 23:23:11.341000064,33.8851
2285,2024-05-31 23:23:21.342000000,47.668545,47.54215,-122.51214,10.2277775,29.654327,222.89925,235.70976,505.0,135.0,98.0,2004-10-15 23:23:21.342000000,33.249603
2286,2024-05-31 23:23:31.342000000,47.1995,47.542183,-122.51215,10.227362,29.654333,222.91797,235.71945,531.0,131.0,94.0,2004-10-15 23:23:31.342000000,32.78989
2287,2024-05-31 23:23:41.344000128,46.48096,47.54222,-122.51216,10.22722,29.655178,222.98534,235.78024,658.0,134.0,83.0,2004-10-15 23:23:41.344000128,32.067204
2288,2024-05-31 23:23:51.342000000,45.882175,47.542255,-122.51217,10.228486,29.653757,222.8988,235.69934,402.0,115.0,85.0,2004-10-15 23:23:51.342000000,31.46427
2289,2024-05-31 23:24:01.342999936,45.14367,47.542294,-122.51218,10.23202,29.650248,222.90231,235.73074,534.0,124.0,81.0,2004-10-15 23:24:01.342999936,30.733025
2290,2024-05-31 23:24:11.342000000,44.435104,47.542328,-122.51218,10.22942,29.652214,222.9728,235.76955,576.0,129.0,94.0,2004-10-15 23:24:11.342000000,30.012012
